Cpd,Mass,RT,Quality Score,m/z,Show/Hide,Label,Avg Mass,Std Dev,Base Peak,Polarity,Max Z,Min Z,Start,End,Height,Width,Vol,Vol %,Ions,Z Count,Saturated,Group,Cpds/Group,File,Algorithm
444,923.1071,0.914,100,922.0999,TRUE,Cpd 444: 0.914,923.4708,,922.0999,Negative,-1,-1,0.807,1.015,7531,0.076,43739,0.01,3,1,,40,7,NZ_180709_s07.d,Find by Molecular Feature
443,901.1254,0.913,100,900.1181,TRUE,Cpd 443: 0.913,901.5264,,900.1181,Negative,-1,-1,0.807,1.007,17123,0.075,104783,0.03,3,1,,40,7,NZ_180709_s07.d,Find by Molecular Feature
442,879.1437,0.912,100,438.5645,TRUE,Cpd 442: 0.912,879.5573,0.0004,438.5645,Negative,-1,-2,0.766,1.057,61498,0.08,638896,0.16,8,2,,40,7,NZ_180709_s07.d,Find by Molecular Feature
441,1222.1332,0.908,100,406.3704,TRUE,Cpd 441: 0.908,1222.8791,0.0018,406.3704,Negative,-1,-3,0.832,1.007,3493,0.077,43214,0.01,8,3,,39,3,NZ_180709_s07.d,Find by Molecular Feature
440,824.0574,0.903,80,411.0214,TRUE,Cpd 440: 0.903,824.2511,,411.0214,Negative,-2,-2,0.816,1.049,6083,0.084,31781,0.01,2,1,,39,3,NZ_180709_s07.d,Find by Molecular Feature
439,1465.2167,0.9,60,487.3983,TRUE,Cpd 439: 0.900,1465.6862,0.0003,487.3983,Negative,-3,-4,0.841,0.94,1351,0.052,6277,0,4,2,,39,3,NZ_180709_s07.d,Find by Molecular Feature
438,995.0307,0.887,100,994.0234,TRUE,Cpd 438: 0.887,995.4603,,994.0234,Negative,-1,-1,0.841,0.932,930,0.057,5639,0,2,1,,38,10,NZ_180709_s07.d,Find by Molecular Feature
437,892.0971,0.887,64.7,445.0413,TRUE,Cpd 437: 0.887,892.5166,,445.0413,Negative,-2,-2,0.857,0.94,837,0.05,3797,0,2,1,,38,10,NZ_180709_s07.d,Find by Molecular Feature
436,973.0478,0.886,100,972.0402,TRUE,Cpd 436: 0.886,973.408,0.0022,972.0402,Negative,-1,-2,0.832,0.965,1199,0.067,8694,0,3,2,,38,10,NZ_180709_s07.d,Find by Molecular Feature
435,935.1013,0.885,82.5,466.5434,TRUE,Cpd 435: 0.885,935.7254,0.0004,466.5434,Negative,-1,-2,0.757,1.182,52060,0.094,606792,0.15,9,2,,38,10,NZ_180709_s07.d,Find by Molecular Feature
434,547.5271,0.883,52.8,1094.0475,TRUE,Cpd 434: 0.883,547.5271,0.0005,1094.0475,Negative,-1,-1,0.857,0.932,697,0.057,7528,0,2,1,,38,10,NZ_180709_s07.d,Find by Molecular Feature
433,957.0828,0.883,100,956.0755,TRUE,Cpd 433: 0.883,957.3882,0.0002,956.0755,Negative,-1,-2,0.799,0.957,9469,0.072,68490,0.02,3,2,,38,10,NZ_180709_s07.d,Find by Molecular Feature
432,979.0648,0.882,100,978.0575,TRUE,Cpd 432: 0.882,979.431,,978.0575,Negative,-1,-1,0.799,0.982,5176,0.079,37113,0.01,2,1,,38,10,NZ_180709_s07.d,Find by Molecular Feature
431,1001.047,0.882,100,1000.0397,TRUE,Cpd 431: 0.882,1001.4385,,1000.0397,Negative,-1,-1,0.816,0.957,1817,0.073,13350,0,2,1,,38,10,NZ_180709_s07.d,Find by Molecular Feature
430,855.1326,0.882,97.6,854.1253,TRUE,Cpd 430: 0.882,855.5071,,854.1253,Negative,-1,-1,0.849,0.907,650,0.043,2484,0,2,1,,38,10,NZ_180709_s07.d,Find by Molecular Feature
429,1970.2194,0.88,50.2,984.1024,TRUE,Cpd 429: 0.880,1970.7492,,984.1024,Negative,-2,-2,0.857,0.915,559,0.04,2477,0,2,1,,38,10,NZ_180709_s07.d,Find by Molecular Feature
428,1051.0902,0.877,57,1050.0836,TRUE,Cpd 428: 0.877,1051.4309,0.001,1050.0836,Negative,-1,-2,0.832,0.949,1065,0.064,10562,0,4,2,,37,9,NZ_180709_s07.d,Find by Molecular Feature
427,1073.0703,0.877,92.8,1072.0631,TRUE,Cpd 427: 0.877,1073.3286,,1072.0631,Negative,-1,-1,0.849,0.932,1035,0.05,4408,0,2,1,,37,9,NZ_180709_s07.d,Find by Molecular Feature
426,1013.1432,0.875,100,505.5643,TRUE,Cpd 426: 0.875,1013.6092,0,505.5643,Negative,-1,-2,0.816,1.057,83057,0.078,641865,0.16,8,2,,37,9,NZ_180709_s07.d,Find by Molecular Feature
425,1023.0259,0.875,96.3,1022.0187,TRUE,Cpd 425: 0.875,1023.3056,0.0001,1022.0187,Negative,-1,-2,0.824,0.932,1185,0.061,7636,0,3,2,,37,9,NZ_180709_s07.d,Find by Molecular Feature
424,1101.0689,0.875,90.1,549.5267,TRUE,Cpd 424: 0.875,1101.3804,0.0013,549.5267,Negative,-1,-2,0.841,0.932,1274,0.056,11214,0,4,2,,37,9,NZ_180709_s07.d,Find by Molecular Feature
423,1057.1061,0.875,100,1056.099,TRUE,Cpd 423: 0.875,1057.5002,0.0007,1056.099,Negative,-1,-2,0.824,0.965,5675,0.065,40312,0.01,5,2,,37,9,NZ_180709_s07.d,Find by Molecular Feature
422,1035.1236,0.875,100,516.5545,TRUE,Cpd 422: 0.875,1035.6086,,516.5545,Negative,-2,-2,0.832,0.957,5251,0.06,30822,0.01,3,1,,37,9,NZ_180709_s07.d,Find by Molecular Feature
421,1079.0879,0.874,92.3,1078.0815,TRUE,Cpd 421: 0.874,1079.3858,0.0013,1078.0815,Negative,-1,-2,0.832,0.974,1925,0.067,22039,0.01,5,2,,37,9,NZ_180709_s07.d,Find by Molecular Feature
420,1831.7169,0.873,52.3,609.5649,TRUE,Cpd 420: 0.873,1831.9348,0.0013,609.5649,Negative,-3,-4,0.816,0.932,1260,0.078,8159,0,3,2,,37,9,NZ_180709_s07.d,Find by Molecular Feature
419,996.1073,0.861,67.2,995.1,TRUE,Cpd 419: 0.861,996.4777,,995.1,Negative,-1,-1,0.774,0.965,823,0.084,5457,0,2,1,,36,2,NZ_180709_s07.d,Find by Molecular Feature
418,974.1196,0.856,100,486.0525,TRUE,Cpd 418: 0.856,974.5952,0.0003,486.0525,Negative,-1,-2,0.807,0.924,4849,0.061,35315,0.01,5,2,,36,2,NZ_180709_s07.d,Find by Molecular Feature
417,528.974,0.848,100,527.9667,TRUE,Cpd 417: 0.848,529.2639,,527.9667,Negative,-1,-1,0.782,0.974,5316,0.096,33547,0.01,3,1,,35,18,NZ_180709_s07.d,Find by Molecular Feature
416,506.9927,0.847,100,505.9854,TRUE,Cpd 416: 0.847,507.158,,505.9854,Negative,-1,-1,0.782,0.965,14589,0.085,79885,0.02,3,1,,35,18,NZ_180709_s07.d,Find by Molecular Feature
415,467.0591,0.847,80,466.0518,TRUE,Cpd 415: 0.847,467.0591,0,466.0518,Negative,-1,-1,0.757,1.015,29563,0.096,229229,0.06,2,1,,35,18,NZ_180709_s07.d,Find by Molecular Feature
414,632.9756,0.846,91.7,631.9684,TRUE,Cpd 414: 0.846,633.1744,,631.9684,Negative,-1,-1,0.799,0.924,2138,0.066,9878,0,2,1,,35,18,NZ_180709_s07.d,Find by Molecular Feature
413,1432.6696,0.846,78.2,476.5493,TRUE,Cpd 413: 0.846,1433.0234,,476.5493,Negative,-3,-3,0.791,0.974,1048,0.111,5100,0,2,1,,35,18,NZ_180709_s07.d,Find by Molecular Feature
412,478.0495,0.846,80,955.0916,TRUE,Cpd 412: 0.846,478.0495,0.0001,955.0916,Negative,-1,-1,0.757,0.94,4436,0.083,48096,0.01,2,1,,35,18,NZ_180709_s07.d,Find by Molecular Feature
411,427.0268,0.845,79.6,426.0195,TRUE,Cpd 411: 0.845,427.2105,,426.0195,Negative,-1,-1,0.791,1.024,21311,0.104,133093,0.03,3,1,,35,18,NZ_180709_s07.d,Find by Molecular Feature
410,712.9405,0.845,100,355.463,TRUE,Cpd 410: 0.845,713.1758,0,355.463,Negative,-1,-2,0.782,1.015,33370,0.091,297243,0.07,6,2,,35,18,NZ_180709_s07.d,Find by Molecular Feature
409,544.9394,0.845,100,543.9321,TRUE,Cpd 409: 0.845,545.1564,,543.9321,Negative,-1,-1,0.782,0.965,7796,0.087,39146,0.01,3,1,,35,18,NZ_180709_s07.d,Find by Molecular Feature
408,734.9221,0.845,100,733.9148,TRUE,Cpd 408: 0.845,735.1868,,733.9148,Negative,-1,-1,0.791,1.024,8104,0.099,51545,0.01,3,1,,35,18,NZ_180709_s07.d,Find by Molecular Feature
407,566.9213,0.845,100,565.9142,TRUE,Cpd 407: 0.845,567.1754,0.0008,565.9142,Negative,-1,-1,0.741,0.974,3411,0.083,25281,0.01,5,1,,35,18,NZ_180709_s07.d,Find by Molecular Feature
406,924.9042,0.844,100,923.897,TRUE,Cpd 406: 0.844,925.2549,,923.897,Negative,-1,-1,0.807,0.899,1038,0.06,4918,0,2,1,,35,18,NZ_180709_s07.d,Find by Molecular Feature
405,464.9712,0.844,51.5,463.9639,TRUE,Cpd 405: 0.844,465.1764,,463.9639,Negative,-1,-1,0.766,0.965,2251,0.095,13261,0,2,1,,35,18,NZ_180709_s07.d,Find by Molecular Feature
404,756.904,0.842,100,755.8967,TRUE,Cpd 404: 0.842,757.0696,,755.8967,Negative,-1,-1,0.791,0.932,2900,0.073,13324,0,2,1,,35,18,NZ_180709_s07.d,Find by Molecular Feature
403,550.9549,0.842,100,549.9476,TRUE,Cpd 403: 0.842,551.1074,,549.9476,Negative,-1,-1,0.799,0.932,2993,0.074,15064,0,2,1,,35,18,NZ_180709_s07.d,Find by Molecular Feature
402,718.9464,0.84,94.9,717.9392,TRUE,Cpd 402: 0.840,719.3124,,717.9392,Negative,-1,-1,0.791,0.874,847,0.059,3933,0,2,1,,35,18,NZ_180709_s07.d,Find by Molecular Feature
401,778.8858,0.84,80,777.8779,TRUE,Cpd 401: 0.840,778.8858,0.0054,777.8779,Negative,-1,-1,0.799,0.891,1357,0.061,6046,0,2,1,,35,18,NZ_180709_s07.d,Find by Molecular Feature
400,588.9035,0.839,100,587.8963,TRUE,Cpd 400: 0.839,589.042,0.0003,587.8963,Negative,-1,-1,0.799,0.915,2485,0.064,13411,0,3,1,,35,18,NZ_180709_s07.d,Find by Molecular Feature
399,653.085,0.82,100,652.0778,TRUE,Cpd 399: 0.820,653.3809,,652.0778,Negative,-1,-1,0.757,0.899,6238,0.069,35546,0.01,3,1,,34,3,NZ_180709_s07.d,Find by Molecular Feature
398,675.0666,0.819,100,674.0593,TRUE,Cpd 398: 0.819,675.2599,,674.0593,Negative,-1,-1,0.766,0.866,3222,0.056,13055,0,2,1,,34,3,NZ_180709_s07.d,Find by Molecular Feature
397,697.049,0.818,100,696.0417,TRUE,Cpd 397: 0.818,697.274,,696.0417,Negative,-1,-1,0.782,0.874,1136,0.058,5044,0,2,1,,34,3,NZ_180709_s07.d,Find by Molecular Feature
396,917.0905,0.797,100,457.538,TRUE,Cpd 396: 0.797,917.4159,0.0001,457.538,Negative,-1,-2,0.741,0.857,1529,0.058,13016,0,4,2,,33,1,NZ_180709_s07.d,Find by Molecular Feature
395,1039.0962,0.794,95.6,1038.089,TRUE,Cpd 395: 0.794,1039.4195,,1038.089,Negative,-1,-1,0.766,0.841,1164,0.042,3995,0,2,1,,32,6,NZ_180709_s07.d,Find by Molecular Feature
394,995.1322,0.791,100,496.5589,TRUE,Cpd 394: 0.791,995.5527,0.0005,496.5589,Negative,-1,-2,0.741,0.891,8770,0.068,65090,0.02,5,2,,32,6,NZ_180709_s07.d,Find by Molecular Feature
393,508.5575,0.79,98.4,1016.1068,TRUE,Cpd 393: 0.790,508.6167,0.0006,1016.1068,Negative,-1,-1,0.757,0.907,1480,0.077,18461,0,3,1,,32,6,NZ_180709_s07.d,Find by Molecular Feature
392,939.0721,0.789,53.8,938.0648,TRUE,Cpd 392: 0.789,939.4084,,938.0648,Negative,-1,-1,0.766,0.841,735,0.058,2768,0,2,1,,32,6,NZ_180709_s07.d,Find by Molecular Feature
391,805.0622,0.789,95.1,401.5238,TRUE,Cpd 391: 0.789,805.5258,,401.5238,Negative,-2,-2,0.674,0.841,814,0.095,6234,0,2,1,,32,6,NZ_180709_s07.d,Find by Molecular Feature
390,921.9129,0.785,57.7,920.9056,TRUE,Cpd 390: 0.785,922.0598,,920.9056,Negative,-1,-1,0.641,0.866,2844,0.126,22877,0.01,2,1,,32,6,NZ_180709_s07.d,Find by Molecular Feature
389,391.0501,0.768,77.8,390.0428,TRUE,Cpd 389: 0.768,391.3137,,390.0428,Negative,-1,-1,0.724,0.841,1473,0.073,7218,0,2,1,,31,1,NZ_180709_s07.d,Find by Molecular Feature
388,706.043,0.759,87,705.0357,TRUE,Cpd 388: 0.759,706.4013,,705.0357,Negative,-1,-1,0.724,0.816,734,0.062,3474,0,2,1,,30,3,NZ_180709_s07.d,Find by Molecular Feature
387,712.0595,0.758,100,711.0523,TRUE,Cpd 387: 0.758,712.4346,0.0008,711.0523,Negative,-1,-1,0.699,0.874,6056,0.073,40078,0.01,6,1,,30,3,NZ_180709_s07.d,Find by Molecular Feature
386,690.078,0.756,100,689.0707,TRUE,Cpd 386: 0.756,690.3789,,689.0707,Negative,-1,-1,0.707,0.866,12984,0.075,72753,0.02,3,1,,30,3,NZ_180709_s07.d,Find by Molecular Feature
385,734.041,0.755,100,733.0336,TRUE,Cpd 385: 0.755,734.3542,0.0008,733.0336,Negative,-1,-1,0.707,0.866,3242,0.066,22643,0.01,5,1,,29,10,NZ_180709_s07.d,Find by Molecular Feature
384,668.0962,0.755,100,667.089,TRUE,Cpd 384: 0.755,668.4146,,667.089,Negative,-1,-1,0.691,0.874,42805,0.073,233316,0.06,4,1,,29,10,NZ_180709_s07.d,Find by Molecular Feature
383,630.0599,0.754,100,629.0526,TRUE,Cpd 383: 0.754,630.3215,,629.0526,Negative,-1,-1,0.691,0.832,21054,0.066,100636,0.03,3,1,,29,10,NZ_180709_s07.d,Find by Molecular Feature
382,756.0227,0.754,100,755.0157,TRUE,Cpd 382: 0.754,756.4768,0.0008,755.0157,Negative,-1,-1,0.657,0.807,1286,0.057,10649,0,5,1,,29,10,NZ_180709_s07.d,Find by Molecular Feature
381,674.0235,0.753,100,673.0162,TRUE,Cpd 381: 0.753,674.2353,,673.0162,Negative,-1,-1,0.707,0.824,4325,0.062,20019,0.01,2,1,,29,10,NZ_180709_s07.d,Find by Molecular Feature
380,652.0415,0.752,100,651.0342,TRUE,Cpd 380: 0.752,652.3174,,651.0342,Negative,-1,-1,0.699,0.824,10667,0.062,51077,0.01,3,1,,29,10,NZ_180709_s07.d,Find by Molecular Feature
379,518.0314,0.751,100,517.0241,TRUE,Cpd 379: 0.751,518.288,,517.0241,Negative,-1,-1,0.674,0.849,8430,0.076,43699,0.01,3,1,,29,10,NZ_180709_s07.d,Find by Molecular Feature
378,717.9854,0.75,61.6,716.9778,TRUE,Cpd 378: 0.750,718.4379,0.0017,716.9778,Negative,-1,-1,0.657,0.807,1120,0.071,10661,0,5,1,,29,10,NZ_180709_s07.d,Find by Molecular Feature
377,885.0012,0.749,56.6,883.9939,TRUE,Cpd 377: 0.749,885.3893,,883.9939,Negative,-1,-1,0.716,0.791,628,0.048,2250,0,2,1,,29,10,NZ_180709_s07.d,Find by Molecular Feature
376,696.0052,0.748,100,694.9979,TRUE,Cpd 376: 0.748,696.2297,,694.9979,Negative,-1,-1,0.707,0.799,2673,0.054,11202,0,2,1,,29,10,NZ_180709_s07.d,Find by Molecular Feature
375,739.968,0.745,71.7,738.961,TRUE,Cpd 375: 0.745,739.968,0.0005,738.961,Negative,-1,-1,0.707,0.774,647,0.044,2889,0,2,1,,28,7,NZ_180709_s07.d,Find by Molecular Feature
374,492.9717,0.744,58.9,527.9415,TRUE,Cpd 374: 0.744,492.9717,0.0006,527.9415,Negative,-1,-1,0.699,0.766,645,0.049,3414,0,2,1,,28,7,NZ_180709_s07.d,Find by Molecular Feature
373,449.0084,0.743,100,448.0011,TRUE,Cpd 373: 0.743,449.1298,,448.0011,Negative,-1,-1,0.699,0.891,5643,0.093,28114,0.01,2,1,,28,7,NZ_180709_s07.d,Find by Molecular Feature
372,822.9646,0.742,65.2,821.9574,TRUE,Cpd 372: 0.742,823.3466,,821.9574,Negative,-1,-1,0.707,0.766,634,0.045,2525,0,2,1,,28,7,NZ_180709_s07.d,Find by Molecular Feature
371,427.0271,0.74,100,426.0198,TRUE,Cpd 371: 0.740,427.191,,426.0198,Negative,-1,-1,0.691,0.799,39911,0.056,164816,0.04,3,1,,28,7,NZ_180709_s07.d,Find by Molecular Feature
370,673.0394,0.737,80,672.0323,TRUE,Cpd 370: 0.737,673.0394,0.0013,672.0323,Negative,-1,-1,0.691,0.807,3751,0.059,15218,0,2,1,,28,7,NZ_180709_s07.d,Find by Molecular Feature
369,695.021,0.737,80,694.0139,TRUE,Cpd 369: 0.737,695.021,0.0012,694.0139,Negative,-1,-1,0.699,0.807,1988,0.062,8485,0,2,1,,28,7,NZ_180709_s07.d,Find by Molecular Feature
368,906.0047,0.727,50.6,904.9975,TRUE,Cpd 368: 0.727,906.4543,,904.9975,Negative,-1,-1,0.707,0.741,582,0.029,1821,0,2,1,,27,1,NZ_180709_s07.d,Find by Molecular Feature
367,397.9746,0.717,52.9,396.9673,TRUE,Cpd 367: 0.717,398.0633,,396.9673,Negative,-1,-1,0.624,0.874,53234,0.126,465570,0.12,3,1,,26,3,NZ_180709_s07.d,Find by Molecular Feature
366,716.0233,0.716,80,715.0159,TRUE,Cpd 366: 0.716,716.0233,0.0004,715.0159,Negative,-1,-1,0.682,0.766,884,0.057,4910,0,2,1,,26,3,NZ_180709_s07.d,Find by Molecular Feature
365,694.0434,0.716,80,693.0363,TRUE,Cpd 365: 0.716,694.0434,0.003,693.0363,Negative,-1,-1,0.682,0.791,2103,0.063,7781,0,2,1,,26,3,NZ_180709_s07.d,Find by Molecular Feature
364,571.9821,0.713,71.1,570.9748,TRUE,Cpd 364: 0.713,572.2747,,570.9748,Negative,-1,-1,0.616,0.899,1663,0.161,15879,0,2,1,,25,10,NZ_180709_s07.d,Find by Molecular Feature
363,777.9387,0.713,85.3,776.9314,TRUE,Cpd 363: 0.713,778.1236,,776.9314,Negative,-1,-1,0.649,0.824,2612,0.119,21257,0.01,2,1,,25,10,NZ_180709_s07.d,Find by Molecular Feature
362,587.9562,0.713,74.9,586.949,TRUE,Cpd 362: 0.713,588.0923,,586.949,Negative,-1,-1,0.624,0.866,5835,0.153,58669,0.01,2,1,,25,10,NZ_180709_s07.d,Find by Molecular Feature
361,503.9377,0.712,92,502.9304,TRUE,Cpd 361: 0.712,504.0383,,502.9304,Negative,-1,-1,0.624,0.866,9964,0.15,92345,0.02,2,1,,25,10,NZ_180709_s07.d,Find by Molecular Feature
360,531.9901,0.711,76.2,530.9828,TRUE,Cpd 360: 0.711,532.3191,,530.9828,Negative,-1,-1,0.632,0.882,2521,0.162,29733,0.01,2,1,,25,10,NZ_180709_s07.d,Find by Molecular Feature
359,463.9457,0.71,80,462.9384,TRUE,Cpd 359: 0.710,464.2531,,462.9384,Negative,-1,-1,0.616,0.907,13493,0.173,145403,0.04,3,1,,25,10,NZ_180709_s07.d,Find by Molecular Feature
358,843.9098,0.71,100,842.9025,TRUE,Cpd 358: 0.710,844.1958,,842.9025,Negative,-1,-1,0.632,0.832,1973,0.126,19555,0,2,1,,25,10,NZ_180709_s07.d,Find by Molecular Feature
357,419.9201,0.709,77.1,418.9129,TRUE,Cpd 357: 0.709,420.2217,,418.9129,Negative,-1,-1,0.632,0.866,6193,0.147,56630,0.01,3,1,,25,10,NZ_180709_s07.d,Find by Molecular Feature
356,705.8701,0.708,54.9,704.8628,TRUE,Cpd 356: 0.708,706.7712,,704.8628,Negative,-1,-1,0.641,0.824,804,0.096,5317,0,3,1,,25,10,NZ_180709_s07.d,Find by Molecular Feature
355,653.9275,0.707,100,652.9202,TRUE,Cpd 355: 0.707,654.2017,,652.9202,Negative,-1,-1,0.624,0.866,6561,0.145,70809,0.02,3,1,,25,10,NZ_180709_s07.d,Find by Molecular Feature
354,569.9101,0.705,55.3,568.9028,TRUE,Cpd 354: 0.705,570.0792,,568.9028,Negative,-1,-1,0.599,0.857,5779,0.147,49142,0.01,2,1,,24,3,NZ_180709_s07.d,Find by Molecular Feature
353,485.8915,0.705,87.2,484.8842,TRUE,Cpd 353: 0.705,486.0029,,484.8842,Negative,-1,-1,0.632,0.849,4466,0.143,34386,0.01,2,1,,24,3,NZ_180709_s07.d,Find by Molecular Feature
352,693.9199,0.704,79.7,692.9126,TRUE,Cpd 352: 0.704,694.2684,,692.9126,Negative,-1,-1,0.624,0.866,3994,0.145,34365,0.01,3,1,,24,3,NZ_180709_s07.d,Find by Molecular Feature
351,741.9106,0.698,73,740.9032,TRUE,Cpd 351: 0.698,742.963,0.001,740.9032,Negative,-1,-1,0.641,0.807,925,0.088,9281,0,5,1,,23,4,NZ_180709_s07.d,Find by Molecular Feature
350,883.9027,0.697,75.2,882.8954,TRUE,Cpd 350: 0.697,884.1295,,882.8954,Negative,-1,-1,0.624,0.799,1166,0.119,9077,0,2,1,,23,4,NZ_180709_s07.d,Find by Molecular Feature
349,525.8831,0.696,74.8,524.8758,TRUE,Cpd 349: 0.696,526.1047,,524.8758,Negative,-1,-1,0.624,0.841,2624,0.131,21758,0.01,2,1,,23,4,NZ_180709_s07.d,Find by Molecular Feature
348,385.0376,0.694,100,384.0303,TRUE,Cpd 348: 0.694,385.1752,,384.0303,Negative,-1,-1,0.649,0.791,2787,0.074,12564,0,2,1,,23,4,NZ_180709_s07.d,Find by Molecular Feature
347,363.0557,0.692,100,362.0484,TRUE,Cpd 347: 0.692,363.2204,,362.0484,Negative,-1,-1,0.641,0.766,19005,0.062,81908,0.02,3,1,,22,7,NZ_180709_s07.d,Find by Molecular Feature
346,759.8922,0.691,93,758.8849,TRUE,Cpd 346: 0.691,760.2761,,758.8849,Negative,-1,-1,0.624,0.824,2778,0.132,24003,0.01,3,1,,22,7,NZ_180709_s07.d,Find by Molecular Feature
345,551.9256,0.69,74,550.9183,TRUE,Cpd 345: 0.690,553.683,,550.9183,Negative,-1,-1,0.607,0.857,1014,0.118,17655,0,5,1,,22,7,NZ_180709_s07.d,Find by Molecular Feature
344,635.9092,0.689,68.9,634.9019,TRUE,Cpd 344: 0.689,636.2913,,634.9019,Negative,-1,-1,0.624,0.724,730,0.071,3450,0,2,1,,22,7,NZ_180709_s07.d,Find by Molecular Feature
343,592.9371,0.687,80,591.9298,TRUE,Cpd 343: 0.687,593.3488,,592.921,Negative,-1,-1,0.632,0.791,1046,0.103,9909,0,2,1,,22,7,NZ_180709_s07.d,Find by Molecular Feature
342,657.8883,0.686,58.9,656.881,TRUE,Cpd 342: 0.686,658.685,,656.881,Negative,-1,-1,0.557,0.857,1286,0.138,14721,0,3,1,,22,7,NZ_180709_s07.d,Find by Molecular Feature
341,493.9477,0.685,81.2,492.9405,TRUE,Cpd 341: 0.685,494.8504,,492.9405,Negative,-1,-1,0.649,0.732,804,0.057,4626,0,3,1,,22,7,NZ_180709_s07.d,Find by Molecular Feature
340,719.9333,0.682,84.7,718.926,TRUE,Cpd 340: 0.682,720.3734,,718.926,Negative,-1,-1,0.624,0.774,1216,0.09,9601,0,2,1,,21,10,NZ_180709_s07.d,Find by Molecular Feature
339,865.857,0.68,50.3,864.8498,TRUE,Cpd 339: 0.680,866.664,,864.8498,Negative,-1,-1,0.624,0.816,939,0.121,8167,0,3,1,,21,10,NZ_180709_s07.d,Find by Molecular Feature
338,541.996,0.68,100,540.9887,TRUE,Cpd 338: 0.680,542.1595,,540.9887,Negative,-1,-1,0.649,0.724,2245,0.051,8733,0,2,1,,21,10,NZ_180709_s07.d,Find by Molecular Feature
337,529.9493,0.679,92.4,528.942,TRUE,Cpd 337: 0.679,530.2363,,528.942,Negative,-1,-1,0.599,0.799,2010,0.123,18323,0,2,1,,21,10,NZ_180709_s07.d,Find by Molecular Feature
336,914.9482,0.679,100,913.9409,TRUE,Cpd 336: 0.679,915.1873,,913.9409,Negative,-1,-1,0.624,0.741,1620,0.062,7502,0,2,1,,21,10,NZ_180709_s07.d,Find by Molecular Feature
335,495.8749,0.679,51.8,494.8677,TRUE,Cpd 335: 0.679,495.8749,0.0002,494.8677,Negative,-1,-1,0.624,0.799,1695,0.095,14199,0,2,1,,21,10,NZ_180709_s07.d,Find by Molecular Feature
334,817.8483,0.678,63.3,816.841,TRUE,Cpd 334: 0.678,818.2454,,816.841,Negative,-1,-1,0.649,0.757,938,0.084,5449,0,2,1,,21,10,NZ_180709_s07.d,Find by Molecular Feature
333,702.9161,0.677,70,701.9113,TRUE,Cpd 333: 0.677,703.1118,0.0035,701.9113,Negative,-1,-1,0.657,0.716,828,0.04,4138,0,3,1,,21,10,NZ_180709_s07.d,Find by Molecular Feature
332,596.956,0.676,100,595.9487,TRUE,Cpd 332: 0.676,597.1828,,595.9487,Negative,-1,-1,0.641,0.757,2179,0.064,9666,0,2,1,,21,10,NZ_180709_s07.d,Find by Molecular Feature
331,574.974,0.676,100,573.9668,TRUE,Cpd 331: 0.676,575.1504,,573.9668,Negative,-1,-1,0.607,0.807,5806,0.083,30717,0.01,2,1,,21,10,NZ_180709_s07.d,Find by Molecular Feature
330,767.8474,0.673,80.6,766.8401,TRUE,Cpd 330: 0.673,768.255,,766.8401,Negative,-1,-1,0.641,0.707,670,0.043,2352,0,2,1,,20,9,NZ_180709_s07.d,Find by Molecular Feature
329,377.9791,0.673,63.7,376.9719,TRUE,Cpd 329: 0.673,378.8321,,376.9719,Negative,-1,-1,0.624,0.716,1447,0.049,7884,0,3,1,,20,9,NZ_180709_s07.d,Find by Molecular Feature
328,870.922,0.673,77.7,869.9148,TRUE,Cpd 328: 0.673,871.2741,,869.9148,Negative,-1,-1,0.649,0.699,868,0.036,2676,0,2,1,,20,9,NZ_180709_s07.d,Find by Molecular Feature
327,406.9745,0.673,80,405.9676,TRUE,Cpd 327: 0.673,406.9745,0.0012,405.9676,Negative,-1,-1,0.632,0.749,1858,0.064,9918,0,2,1,,20,9,NZ_180709_s07.d,Find by Molecular Feature
326,764.9562,0.673,100,763.9489,TRUE,Cpd 326: 0.673,765.2407,,763.9489,Negative,-1,-1,0.632,0.749,2417,0.061,11433,0,2,1,,20,9,NZ_180709_s07.d,Find by Molecular Feature
325,375.9829,0.671,89.1,374.9756,TRUE,Cpd 325: 0.671,376.1426,,374.9756,Negative,-1,-1,0.616,0.724,2322,0.064,8313,0,2,1,,20,9,NZ_180709_s07.d,Find by Molecular Feature
324,534.9826,0.671,100,533.9754,TRUE,Cpd 324: 0.671,535.3351,,533.9754,Negative,-1,-1,0.607,0.766,11508,0.068,65932,0.02,3,1,,20,9,NZ_180709_s07.d,Find by Molecular Feature
323,354.0024,0.67,100,352.9951,TRUE,Cpd 323: 0.670,354.972,,352.9951,Negative,-1,-1,0.624,0.774,11773,0.063,78234,0.02,4,1,,20,9,NZ_180709_s07.d,Find by Molecular Feature
322,530.0014,0.669,100,528.9941,TRUE,Cpd 322: 0.669,530.2391,,528.9941,Negative,-1,-1,0.632,0.749,1788,0.061,7455,0,2,1,,20,9,NZ_180709_s07.d,Find by Molecular Feature
321,601.8393,0.666,55.7,600.832,TRUE,Cpd 321: 0.666,602.1639,,600.832,Negative,-1,-1,0.624,0.724,1507,0.066,8051,0,2,1,,19,5,NZ_180709_s07.d,Find by Molecular Feature
320,938.846,0.666,55.5,937.8387,TRUE,Cpd 320: 0.666,939.3144,,937.8387,Negative,-1,-1,0.649,0.682,455,0.03,2090,0,2,1,,19,5,NZ_180709_s07.d,Find by Molecular Feature
