Cpd,Mass,RT,Quality Score,m/z,Show/Hide,Label,Avg Mass,Std Dev,Base Peak,Polarity,Max Z,Min Z,Start,End,Height,Width,Vol,Vol %,Ions,Z Count,Saturated,Group,Cpds/Group,File,Algorithm
428,5870.6627,7.525,62.3,1955.8803,TRUE,Cpd 428: 7.525,5872.3119,,1956.5481,Negative,-3,-3,7.486,7.586,664,0.056,8137,0.01,4,1,,153,1,NZ_180521_s06.d,Find by Molecular Feature
427,6191.7236,7.513,60,772.9582,TRUE,Cpd 427: 7.513,6193.8324,,773.3313,Negative,-8,-8,7.477,7.611,831,0.052,6795,0.01,5,1,,152,1,NZ_180521_s06.d,Find by Molecular Feature
426,6154.7293,7.508,76.5,682.8523,TRUE,Cpd 426: 7.508,6156.742,0.0428,682.963,Negative,-9,-10,7.394,7.602,1599,0.079,33260,0.03,11,2,,151,4,NZ_180521_s06.d,Find by Molecular Feature
425,6153.7339,7.504,85.4,768.2095,TRUE,Cpd 425: 7.504,6156.2747,,768.5846,Negative,-8,-8,7.452,7.594,1817,0.072,30544,0.02,6,1,,151,4,NZ_180521_s06.d,Find by Molecular Feature
424,6155.7457,7.504,52.1,878.385,TRUE,Cpd 424: 7.504,6156.7443,,878.5263,Negative,-7,-7,7.469,7.552,971,0.05,5430,0,3,1,,151,4,NZ_180521_s06.d,Find by Molecular Feature
423,6115.7915,7.501,80,678.5265,TRUE,Cpd 423: 7.501,6118.5864,0.0171,678.8571,Negative,-8,-9,7.386,7.594,2113,0.08,80814,0.06,15,2,,151,4,NZ_180521_s06.d,Find by Molecular Feature
422,3059.469,7.463,80,1528.7272,TRUE,Cpd 422: 7.463,3060.7471,,1529.2325,Negative,-2,-2,7.411,7.527,1019,0.066,12368,0.01,4,1,,150,3,NZ_180521_s06.d,Find by Molecular Feature
421,3037.4973,7.46,100,1517.7414,TRUE,Cpd 421: 7.460,3038.9208,,1518.2431,Negative,-2,-2,7.402,7.536,2013,0.073,29176,0.02,5,1,,150,3,NZ_180521_s06.d,Find by Molecular Feature
420,3015.5116,7.46,100,602.0931,TRUE,Cpd 420: 7.460,3017.0402,0.012,602.2965,Negative,-2,-6,7.294,7.611,7772,0.095,373904,0.28,27,5,,150,3,NZ_180521_s06.d,Find by Molecular Feature
419,5770.7319,7.393,80,720.333,TRUE,Cpd 419: 7.393,5772.8725,0.0323,720.5843,Negative,-7,-9,7.328,7.486,4016,0.075,81186,0.06,13,3,,149,5,NZ_180521_s06.d,Find by Molecular Feature
418,5771.734,7.393,99.8,640.2954,TRUE,Cpd 418: 7.393,5773.1687,0.0177,640.5178,Negative,-3,-9,7.336,7.494,1932,0.064,33621,0.03,11,3,,149,5,NZ_180521_s06.d,Find by Molecular Feature
417,5793.7052,7.392,100,723.2062,TRUE,Cpd 417: 7.392,5794.7179,0.018,723.3332,Negative,-3,-9,7.344,7.452,828,0.06,14149,0.01,8,3,,149,5,NZ_180521_s06.d,Find by Molecular Feature
416,5176.6111,7.391,52.7,646.0691,TRUE,Cpd 416: 7.391,5178.7523,,646.1946,Negative,-8,-8,7.261,7.469,960,0.098,11068,0.01,6,1,,149,5,NZ_180521_s06.d,Find by Molecular Feature
415,5808.6795,7.39,76.7,725.0772,TRUE,Cpd 415: 7.390,5810.9016,0.0166,725.3281,Negative,-7,-8,7.286,7.477,2684,0.087,52793,0.04,10,2,,149,5,NZ_180521_s06.d,Find by Molecular Feature
414,5463.6342,7.385,93.9,681.9453,TRUE,Cpd 414: 7.385,5465.828,0.0237,682.0715,Negative,-3,-10,7.311,7.494,3008,0.074,129037,0.1,25,5,,148,5,NZ_180521_s06.d,Find by Molecular Feature
413,5447.6798,7.385,92.2,679.9523,TRUE,Cpd 413: 7.385,5449.6137,0.0255,680.2013,Negative,-3,-9,7.328,7.452,1380,0.066,47221,0.04,19,4,,148,5,NZ_180521_s06.d,Find by Molecular Feature
412,5425.6898,7.385,100,677.2038,TRUE,Cpd 412: 7.385,5427.5832,0.0135,677.579,Negative,-3,-10,7.261,7.536,4352,0.082,196337,0.15,25,5,,148,5,NZ_180521_s06.d,Find by Molecular Feature
411,5469.6584,7.384,80,1822.2122,TRUE,Cpd 411: 7.384,5471.0512,,1822.5408,Negative,-3,-3,7.353,7.427,865,0.048,7919,0.01,4,1,,148,5,NZ_180521_s06.d,Find by Molecular Feature
410,5426.6914,7.384,76.2,903.4412,TRUE,Cpd 410: 7.384,5428.0429,0.0008,903.6093,Negative,-4,-6,7.344,7.452,904,0.057,21509,0.02,12,3,,148,5,NZ_180521_s06.d,Find by Molecular Feature
409,5464.6471,7.375,58.9,909.7667,TRUE,Cpd 409: 7.375,5465.4985,0.0142,909.9328,Negative,-5,-6,7.353,7.411,823,0.038,3856,0,4,2,,147,1,NZ_180521_s06.d,Find by Molecular Feature
408,5502.6143,7.357,63.5,785.0805,TRUE,Cpd 408: 7.357,5503.7642,,785.0805,Negative,-7,-7,7.286,7.402,668,0.075,7336,0.01,3,1,,146,1,NZ_180521_s06.d,Find by Molecular Feature
407,5525.6181,7.333,95.4,1840.8654,TRUE,Cpd 407: 7.333,5527.8995,,1841.5304,Negative,-3,-3,7.286,7.419,864,0.072,19888,0.02,6,1,,145,2,NZ_180521_s06.d,Find by Molecular Feature
406,548.2659,7.332,63.6,1095.5281,TRUE,Cpd 406: 7.332,548.2659,0.0044,1095.5281,Negative,-1,-1,7.244,7.378,752,0.079,5921,0,2,1,,145,2,NZ_180521_s06.d,Find by Molecular Feature
405,5504.6195,7.33,90.8,687.0702,TRUE,Cpd 405: 7.330,5506.7723,,687.1945,Negative,-8,-8,7.261,7.427,2069,0.086,43114,0.03,7,1,,144,12,NZ_180521_s06.d,Find by Molecular Feature
404,5503.6241,7.33,80,1833.5379,TRUE,Cpd 404: 7.330,5505.6576,0.0173,1834.2071,Negative,-3,-9,7.261,7.419,1744,0.083,56870,0.04,10,2,,144,12,NZ_180521_s06.d,Find by Molecular Feature
403,5483.6708,7.33,96.3,1095.7269,TRUE,Cpd 403: 7.330,5484.619,,1095.7269,Negative,-5,-5,7.294,7.378,823,0.053,7167,0.01,3,1,,144,12,NZ_180521_s06.d,Find by Molecular Feature
402,5519.5879,7.328,100,688.942,TRUE,Cpd 402: 7.328,5522.2592,0.0153,689.1919,Negative,-3,-9,7.236,7.452,5945,0.086,269219,0.2,27,4,,144,12,NZ_180521_s06.d,Find by Molecular Feature
401,5557.543,7.328,75.2,693.6856,TRUE,Cpd 401: 7.328,5559.9404,0.0001,693.9382,Negative,-7,-8,7.253,7.411,1684,0.075,52547,0.04,12,2,,144,12,NZ_180521_s06.d,Find by Molecular Feature
400,5481.6506,7.328,100,608.0665,TRUE,Cpd 400: 7.328,5484.2386,0.0134,608.2861,Negative,-3,-9,7.211,7.452,7936,0.088,439166,0.33,43,6,,144,12,NZ_180521_s06.d,Find by Molecular Feature
399,5541.5817,7.327,80,691.6908,TRUE,Cpd 399: 7.327,5543.4705,0.0114,691.9436,Negative,-3,-8,7.269,7.394,1278,0.072,32446,0.02,10,2,,144,12,NZ_180521_s06.d,Find by Molecular Feature
398,5542.5728,7.327,68.1,790.7888,TRUE,Cpd 398: 7.327,5543.9871,,790.9332,Negative,-7,-7,7.286,7.369,1070,0.052,9517,0.01,4,1,,144,12,NZ_180521_s06.d,Find by Molecular Feature
397,5520.5858,7.326,71.2,919.0911,TRUE,Cpd 397: 7.326,5520.8886,0.012,919.0911,Negative,-5,-6,7.278,7.369,743,0.055,5593,0,4,2,,144,12,NZ_180521_s06.d,Find by Molecular Feature
396,5548.5877,7.325,60,1848.522,TRUE,Cpd 396: 7.325,5549.5377,,1848.855,Negative,-3,-3,7.294,7.369,620,0.05,4112,0,3,1,,144,12,NZ_180521_s06.d,Find by Molecular Feature
395,5565.5695,7.324,98.3,1854.1825,TRUE,Cpd 395: 7.324,5566.4402,,1854.1825,Negative,-3,-3,7.286,7.361,583,0.048,4336,0,3,1,,144,12,NZ_180521_s06.d,Find by Molecular Feature
394,5521.594,7.323,60.8,919.2584,TRUE,Cpd 394: 7.323,5522.97,,919.4252,Negative,-6,-6,7.286,7.378,771,0.058,7204,0.01,4,1,,144,12,NZ_180521_s06.d,Find by Molecular Feature
393,1067.2473,7.216,93.4,1066.24,TRUE,Cpd 393: 7.216,1067.6189,,1066.24,Negative,-1,-1,7.169,7.253,865,0.054,4080,0,2,1,,143,3,NZ_180521_s06.d,Find by Molecular Feature
392,1045.2676,7.216,100,1044.2603,TRUE,Cpd 392: 7.216,1045.7803,,1044.2603,Negative,-1,-1,7.144,7.303,3026,0.083,23253,0.02,3,1,,143,3,NZ_180521_s06.d,Find by Molecular Feature
391,1023.2863,7.215,100,1022.2787,TRUE,Cpd 391: 7.215,1023.8784,0.0004,1022.2787,Negative,-1,-2,7.128,7.319,8516,0.089,150107,0.11,8,2,,143,3,NZ_180521_s06.d,Find by Molecular Feature
390,5253.5368,7.11,75.9,655.6848,TRUE,Cpd 390: 7.110,5254.9447,,655.6848,Negative,-8,-8,7.069,7.219,702,0.059,6003,0,4,1,,142,11,NZ_180521_s06.d,Find by Molecular Feature
389,5235.5473,7.11,80,746.9228,TRUE,Cpd 389: 7.110,5237.7451,0.0381,747.3553,Negative,-3,-8,7.061,7.186,1059,0.061,35003,0.03,15,3,,142,11,NZ_180521_s06.d,Find by Molecular Feature
388,5258.5339,7.109,76.3,1751.8374,TRUE,Cpd 388: 7.109,5259.4932,,1752.1744,Negative,-3,-3,7.069,7.153,697,0.05,4904,0,3,1,,142,11,NZ_180521_s06.d,Find by Molecular Feature
387,5197.6011,7.109,80,1731.5298,TRUE,Cpd 387: 7.109,5199.4277,0.0099,1732.1979,Negative,-3,-8,7.019,7.203,1973,0.08,83646,0.06,14,3,,142,11,NZ_180521_s06.d,Find by Molecular Feature
386,5213.579,7.108,100,650.6907,TRUE,Cpd 386: 7.108,5216.1769,0.0088,650.9388,Negative,-3,-9,6.953,7.228,5378,0.082,268116,0.2,39,6,,142,11,NZ_180521_s06.d,Find by Molecular Feature
385,5220.5956,7.108,99.3,1739.1912,TRUE,Cpd 385: 7.108,5221.7737,,1739.5228,Negative,-3,-3,7.061,7.169,1335,0.064,13763,0.01,4,1,,142,11,NZ_180521_s06.d,Find by Molecular Feature
384,5175.6159,7.107,100,645.9445,TRUE,Cpd 384: 7.107,5178.1467,0.007,646.1959,Negative,-3,-9,7.003,7.236,8727,0.085,428176,0.32,43,6,,142,11,NZ_180521_s06.d,Find by Molecular Feature
383,5251.5158,7.107,94.6,749.2095,TRUE,Cpd 383: 7.107,5253.7014,0.0082,749.4961,Negative,-6,-7,7.044,7.178,1890,0.065,34537,0.03,10,2,,142,11,NZ_180521_s06.d,Find by Molecular Feature
382,2732.3057,7.107,61.4,682.0692,TRUE,Cpd 382: 7.107,2732.6547,,682.0692,Negative,-4,-4,7.069,7.194,766,0.078,2496,0,2,1,,142,11,NZ_180521_s06.d,Find by Molecular Feature
381,5214.5812,7.103,60,1302.638,TRUE,Cpd 381: 7.103,5215.8342,,1302.8864,Negative,-4,-4,7.069,7.161,959,0.054,6756,0.01,4,1,,142,11,NZ_180521_s06.d,Find by Molecular Feature
380,5242.5692,7.102,82,1746.5158,TRUE,Cpd 380: 7.102,5243.4642,,1746.5158,Negative,-3,-3,7.078,7.136,650,0.042,4362,0,3,1,,142,11,NZ_180521_s06.d,Find by Molecular Feature
379,5464.6182,7.083,50.3,606.1725,TRUE,Cpd 379: 7.083,5466.0378,,606.2819,Negative,-9,-9,7.053,7.178,820,0.066,7397,0.01,4,1,,141,1,NZ_180521_s06.d,Find by Molecular Feature
378,2670.4729,7.068,100,533.0872,TRUE,Cpd 378: 7.068,2671.8084,0.0024,533.2877,Negative,-2,-6,6.97,7.203,9524,0.086,332059,0.25,22,5,,140,5,NZ_180521_s06.d,Find by Molecular Feature
377,2736.4106,7.068,82.3,1367.198,TRUE,Cpd 377: 7.068,2737.2682,,1367.7006,Negative,-2,-2,7.028,7.111,687,0.053,4460,0,3,1,,140,5,NZ_180521_s06.d,Find by Molecular Feature
376,2692.4526,7.067,100,1345.219,TRUE,Cpd 376: 7.067,2693.8789,,1345.7209,Negative,-2,-2,7.011,7.153,2464,0.076,36108,0.03,5,1,,140,5,NZ_180521_s06.d,Find by Molecular Feature
375,2714.4303,7.065,100,1356.2079,TRUE,Cpd 375: 7.065,2715.6871,,1356.7136,Negative,-2,-2,7.019,7.119,1026,0.064,13284,0.01,4,1,,140,5,NZ_180521_s06.d,Find by Molecular Feature
374,2708.4168,7.062,70.3,1353.2011,TRUE,Cpd 374: 7.062,2709.3425,,1353.7046,Negative,-2,-2,7.036,7.094,593,0.036,2987,0,3,1,,140,5,NZ_180521_s06.d,Find by Molecular Feature
373,4486.5255,6.939,64.9,639.9249,TRUE,Cpd 373: 6.939,4488.2756,,640.2097,Negative,-7,-7,6.895,6.995,1026,0.061,10764,0.01,5,1,,139,1,NZ_180521_s06.d,Find by Molecular Feature
372,4908.553,6.872,65.5,980.7033,TRUE,Cpd 372: 6.872,4909.5034,,980.9039,Negative,-5,-5,6.828,6.928,837,0.058,5798,0,3,1,,138,10,NZ_180521_s06.d,Find by Molecular Feature
371,4929.531,6.872,80,1642.1743,TRUE,Cpd 371: 6.872,4931.3644,0.0384,1642.8414,Negative,-3,-7,6.811,6.936,998,0.06,19717,0.01,9,2,,138,10,NZ_180521_s06.d,Find by Molecular Feature
370,4945.4883,6.871,76.6,823.2425,TRUE,Cpd 370: 6.871,4947.3653,0.0187,823.4085,Negative,-6,-7,6.803,6.92,1233,0.06,21097,0.02,10,2,,138,10,NZ_180521_s06.d,Find by Molecular Feature
369,4907.5475,6.87,100,700.0705,TRUE,Cpd 369: 6.870,4909.879,0.0092,700.3572,Negative,-3,-8,6.753,6.97,5958,0.076,212208,0.16,31,5,,138,10,NZ_180521_s06.d,Find by Molecular Feature
368,4891.5759,6.87,100,697.7881,TRUE,Cpd 368: 6.870,4893.9964,0.0122,698.0766,Negative,-3,-7,6.803,6.961,2237,0.071,85662,0.06,18,3,,138,10,NZ_180521_s06.d,Find by Molecular Feature
367,4930.5407,6.869,65.7,820.7495,TRUE,Cpd 367: 6.869,4931.9404,,820.9163,Negative,-6,-6,6.82,6.92,633,0.046,5875,0,4,1,,138,10,NZ_180521_s06.d,Find by Molecular Feature
366,4869.6037,6.869,100,694.6508,TRUE,Cpd 366: 6.869,4871.8829,0.005,694.9356,Negative,-3,-8,6.745,6.986,8636,0.086,418858,0.32,37,6,,138,10,NZ_180521_s06.d,Find by Molecular Feature
365,4913.5763,6.868,80,1636.8515,TRUE,Cpd 365: 6.868,4915.4588,,1637.5179,Negative,-3,-3,6.82,6.928,910,0.063,15450,0.01,5,1,,138,10,NZ_180521_s06.d,Find by Molecular Feature
364,4951.5159,6.868,60.9,1649.498,TRUE,Cpd 364: 6.868,4953.0926,,1650.1671,Negative,-3,-3,6.836,6.903,604,0.047,5121,0,4,1,,138,10,NZ_180521_s06.d,Find by Molecular Feature
363,4892.5842,6.867,71.4,610.5657,TRUE,Cpd 363: 6.867,4893.8521,,610.5657,Negative,-8,-8,6.828,6.928,962,0.064,9744,0.01,4,1,,138,10,NZ_180521_s06.d,Find by Molecular Feature
362,694.2352,6.807,100,693.2279,TRUE,Cpd 362: 6.807,694.4783,,693.2279,Negative,-1,-1,6.686,6.953,5751,0.135,66445,0.05,2,1,,137,2,NZ_180521_s06.d,Find by Molecular Feature
361,716.2169,6.802,95.3,715.2096,TRUE,Cpd 361: 6.802,716.4968,,715.2096,Negative,-1,-1,6.711,6.903,1046,0.116,8119,0.01,2,1,,137,2,NZ_180521_s06.d,Find by Molecular Feature
360,5096.6298,6.772,84.6,636.0715,TRUE,Cpd 360: 6.772,5098.6986,0.0118,636.3228,Negative,-6,-9,6.711,6.861,2557,0.071,86349,0.07,19,4,,136,4,NZ_180521_s06.d,Find by Molecular Feature
359,2548.3208,6.77,80,1697.8763,TRUE,Cpd 359: 6.770,2549.428,0.0166,1698.5432,Negative,-3,-5,6.728,6.845,1021,0.057,29593,0.02,9,2,,136,4,NZ_180521_s06.d,Find by Molecular Feature
358,5118.6471,6.769,77.7,1705.2084,TRUE,Cpd 358: 6.769,5120.5357,,1705.8706,Negative,-3,-3,6.736,6.828,792,0.052,8331,0.01,5,1,,136,4,NZ_180521_s06.d,Find by Molecular Feature
357,5134.5757,6.767,80,640.8153,TRUE,Cpd 357: 6.767,5136.4824,0.0142,640.9431,Negative,-7,-9,6.703,6.845,1293,0.068,47268,0.04,14,3,,136,4,NZ_180521_s06.d,Find by Molecular Feature
356,4486.5382,6.721,72.5,639.9267,TRUE,Cpd 356: 6.721,4487.9395,,640.0676,Negative,-7,-7,6.661,6.82,933,0.057,6464,0,4,1,,135,1,NZ_180521_s06.d,Find by Molecular Feature
355,4142.4795,6.67,73.6,590.7755,TRUE,Cpd 355: 6.670,4143.6617,,590.9144,Negative,-7,-7,6.595,6.761,1722,0.074,20246,0.02,4,1,,134,1,NZ_180521_s06.d,Find by Molecular Feature
354,2408.4114,6.662,100,1203.1984,TRUE,Cpd 354: 6.662,2409.6468,,1203.6998,Negative,-2,-2,6.603,6.736,1283,0.075,18220,0.01,4,1,,133,5,NZ_180521_s06.d,Find by Molecular Feature
353,2386.4304,6.658,100,1192.2079,TRUE,Cpd 353: 6.658,2387.7186,,1192.7097,Negative,-2,-2,6.595,6.753,3108,0.082,45119,0.03,5,1,,133,5,NZ_180521_s06.d,Find by Molecular Feature
352,2364.449,6.658,100,590.1049,TRUE,Cpd 352: 6.658,2365.674,0.0006,590.1049,Negative,-2,-5,6.578,6.803,12516,0.087,358553,0.27,20,4,,133,5,NZ_180521_s06.d,Find by Molecular Feature
351,2430.3914,6.658,92.7,1214.1884,TRUE,Cpd 351: 6.658,2431.3792,,1214.6931,Negative,-2,-2,6.62,6.711,776,0.057,6626,0.01,3,1,,133,5,NZ_180521_s06.d,Find by Molecular Feature
350,4600.4417,6.655,60,656.1996,TRUE,Cpd 350: 6.655,4601.174,0.0152,656.3473,Negative,-5,-7,6.603,6.736,689,0.07,8089,0.01,7,3,,133,5,NZ_180521_s06.d,Find by Molecular Feature
349,4563.496,6.651,57,1139.8667,TRUE,Cpd 349: 6.651,4564.4586,,1139.8667,Negative,-4,-4,6.611,6.686,647,0.045,4728,0,3,1,,132,1,NZ_180521_s06.d,Find by Molecular Feature
348,4562.5091,6.644,100,650.7788,TRUE,Cpd 348: 6.644,4564.6476,0.0089,650.922,Negative,-3,-8,6.562,6.795,5451,0.08,226734,0.17,30,5,,131,7,NZ_180521_s06.d,Find by Molecular Feature
347,4546.5354,6.644,100,1514.508,TRUE,Cpd 347: 6.644,4548.5621,0.0118,1514.8417,Negative,-3,-7,6.578,6.736,1914,0.079,90026,0.07,17,3,,131,7,NZ_180521_s06.d,Find by Molecular Feature
346,4584.4956,6.643,77.2,1527.1605,TRUE,Cpd 346: 6.643,4586.3278,0.0332,1527.824,Negative,-3,-6,6.595,6.695,794,0.062,15758,0.01,8,2,,131,7,NZ_180521_s06.d,Find by Molecular Feature
345,4568.5183,6.643,80,1521.8321,TRUE,Cpd 345: 6.643,4569.5769,,1522.1675,Negative,-3,-3,6.587,6.703,1315,0.068,11725,0.01,3,1,,131,7,NZ_180521_s06.d,Find by Molecular Feature
344,4524.5565,6.643,100,645.3574,TRUE,Cpd 344: 6.643,4526.7353,0.0064,645.6438,Negative,-3,-8,6.512,6.77,9357,0.089,507006,0.38,39,6,,131,7,NZ_180521_s06.d,Find by Molecular Feature
343,4601.4494,6.641,92.1,765.901,TRUE,Cpd 343: 6.641,4602.3798,,766.0703,Negative,-6,-6,6.595,6.711,1360,0.066,10497,0.01,3,1,,131,7,NZ_180521_s06.d,Find by Molecular Feature
342,4606.4953,6.64,68.3,1534.4911,TRUE,Cpd 342: 6.640,4607.927,,1534.818,Negative,-3,-3,6.603,6.678,761,0.049,5444,0,4,1,,131,7,NZ_180521_s06.d,Find by Molecular Feature
341,4547.5029,6.635,60,567.4306,TRUE,Cpd 341: 6.635,4548.5033,,567.5597,Negative,-8,-8,6.603,6.67,942,0.047,6341,0,3,1,,130,1,NZ_180521_s06.d,Find by Molecular Feature
340,4890.5422,6.621,85.3,697.6413,TRUE,Cpd 340: 6.621,4892.1433,0.0165,697.7839,Negative,-7,-8,6.553,6.695,658,0.061,7939,0.01,6,2,,129,2,NZ_180521_s06.d,Find by Molecular Feature
339,4852.6073,6.613,70.1,692.2223,TRUE,Cpd 339: 6.613,4853.4809,,692.5049,Negative,-7,-7,6.437,6.67,523,0.094,6239,0,3,1,,129,2,NZ_180521_s06.d,Find by Molecular Feature
338,4541.5313,6.522,60,647.7829,TRUE,Cpd 338: 6.522,4543.3317,,648.0696,Negative,-7,-7,6.462,6.595,1030,0.067,10736,0.01,5,1,,128,1,NZ_180521_s06.d,Find by Molecular Feature
337,4526.5588,6.49,60.5,645.644,TRUE,Cpd 337: 6.490,4527.3808,,645.644,Negative,-7,-7,6.428,6.537,1113,0.075,9812,0.01,3,1,,127,8,NZ_180521_s06.d,Find by Molecular Feature
336,4834.5865,6.49,73.6,1610.5216,TRUE,Cpd 336: 6.490,4836.1566,,1610.8545,Negative,-3,-3,6.428,6.528,816,0.062,9043,0.01,4,1,,127,8,NZ_180521_s06.d,Find by Molecular Feature
335,4828.564,6.487,91,688.7872,TRUE,Cpd 335: 6.487,4830.7964,0.0165,688.9313,Negative,-3,-9,6.42,6.595,2294,0.074,123771,0.09,30,5,,127,8,NZ_180521_s06.d,Find by Molecular Feature
334,4790.6163,6.486,100,683.3674,TRUE,Cpd 334: 6.486,4792.7819,0.01,683.6526,Negative,-3,-9,6.303,6.603,5245,0.083,233006,0.18,33,6,,127,8,NZ_180521_s06.d,Find by Molecular Feature
333,4851.5583,6.486,92.2,1616.1788,TRUE,Cpd 333: 6.486,4852.8399,,1616.1788,Negative,-3,-3,6.445,6.52,836,0.048,7540,0.01,4,1,,127,8,NZ_180521_s06.d,Find by Molecular Feature
332,4812.5882,6.486,80,1603.1941,TRUE,Cpd 332: 6.486,4814.3989,0.0185,1603.8664,Negative,-3,-8,6.378,6.653,1692,0.073,45286,0.03,14,3,,127,8,NZ_180521_s06.d,Find by Molecular Feature
331,4829.5692,6.484,78.6,964.9074,TRUE,Cpd 331: 6.484,4830.4988,0.0126,964.9074,Negative,-4,-5,6.453,6.503,634,0.032,3986,0,5,2,,127,8,NZ_180521_s06.d,Find by Molecular Feature
330,4791.6352,6.483,60,1196.9015,TRUE,Cpd 330: 6.483,4792.9282,,1197.406,Negative,-4,-4,6.437,6.545,570,0.062,7080,0.01,4,1,,127,8,NZ_180521_s06.d,Find by Molecular Feature
329,3835.4479,6.36,72.3,638.234,TRUE,Cpd 329: 6.360,3837.1665,,638.4004,Negative,-6,-6,6.303,6.403,1293,0.058,12070,0.01,5,1,,126,1,NZ_180521_s06.d,Find by Molecular Feature
328,2118.3519,6.346,77.3,1058.1687,TRUE,Cpd 328: 6.346,2118.8043,,1058.1687,Negative,-2,-2,6.312,6.387,678,0.052,3789,0,2,1,,125,7,NZ_180521_s06.d,Find by Molecular Feature
327,2080.4071,6.346,100,1039.1963,TRUE,Cpd 327: 6.346,2081.5244,,1039.1963,Negative,-2,-2,6.27,6.453,3775,0.088,51948,0.04,5,1,,125,7,NZ_180521_s06.d,Find by Molecular Feature
326,2058.4263,6.345,100,685.1351,TRUE,Cpd 326: 6.345,2059.4879,0.0009,685.1351,Negative,-2,-4,6.262,6.478,9873,0.086,313197,0.24,15,3,,125,7,NZ_180521_s06.d,Find by Molecular Feature
325,2096.3718,6.344,71.7,1047.1786,TRUE,Cpd 325: 6.344,2096.8728,,1047.1786,Negative,-2,-2,6.312,6.37,718,0.042,3637,0,2,1,,125,7,NZ_180521_s06.d,Find by Molecular Feature
324,2102.3884,6.344,100,1050.1869,TRUE,Cpd 324: 6.344,2103.4302,,1050.1869,Negative,-2,-2,6.287,6.428,1781,0.076,22294,0.02,4,1,,125,7,NZ_180521_s06.d,Find by Molecular Feature
323,2124.3655,6.343,99.2,1061.1755,TRUE,Cpd 323: 6.343,2125.2136,,1061.1755,Negative,-2,-2,6.295,6.403,959,0.063,8786,0.01,3,1,,125,7,NZ_180521_s06.d,Find by Molecular Feature
322,4506.532,6.339,51.9,562.3101,TRUE,Cpd 322: 6.339,4507.6001,0.01,562.4375,Negative,-7,-8,6.287,6.395,1002,0.053,11211,0.01,6,2,,125,7,NZ_180521_s06.d,Find by Molecular Feature
321,1390.3134,6.216,100,694.1499,TRUE,Cpd 321: 6.216,1390.8767,0.0012,694.1499,Negative,-1,-2,6.154,6.287,1094,0.072,15423,0.01,5,2,,124,3,NZ_180521_s06.d,Find by Molecular Feature
320,1368.3325,6.214,100,683.159,TRUE,Cpd 320: 6.214,1369.082,0.0016,683.159,Negative,-1,-3,6.137,6.328,6316,0.089,146520,0.11,11,3,,124,3,NZ_180521_s06.d,Find by Molecular Feature
319,1412.2914,6.213,78.1,1411.2857,TRUE,Cpd 319: 6.213,1412.4379,0.0032,1411.2857,Negative,-1,-2,6.17,6.262,646,0.068,5240,0,3,2,,124,3,NZ_180521_s06.d,Find by Molecular Feature
318,4544.508,6.205,60,1513.8287,TRUE,Cpd 318: 6.205,4545.5908,,1514.17,Negative,-3,-3,6.17,6.262,711,0.051,5019,0,3,1,,123,6,NZ_180521_s06.d,Find by Molecular Feature
317,4528.5652,6.204,70.6,1508.5145,TRUE,Cpd 317: 6.204,4530.463,,1508.8458,Negative,-3,-3,6.162,6.337,716,0.063,8516,0.01,5,1,,123,6,NZ_180521_s06.d,Find by Molecular Feature
316,4506.578,6.204,100,1501.1857,TRUE,Cpd 316: 6.204,4508.5972,0.0027,1501.5231,Negative,-3,-7,6.145,6.387,1354,0.114,40445,0.03,11,2,,123,6,NZ_180521_s06.d,Find by Molecular Feature
315,4522.5432,6.202,96.5,645.0703,TRUE,Cpd 315: 6.202,4524.3798,0.0044,645.2127,Negative,-3,-8,6.129,6.295,2598,0.075,122047,0.09,25,5,,123,6,NZ_180521_s06.d,Find by Molecular Feature
314,4484.5965,6.202,100,639.6495,TRUE,Cpd 314: 6.202,4486.5953,0.0078,639.9348,Negative,-3,-9,6.095,6.353,5334,0.083,255527,0.19,37,7,,123,6,NZ_180521_s06.d,Find by Molecular Feature
313,4523.5497,6.198,55.6,1129.8802,TRUE,Cpd 313: 6.198,4524.5307,,1129.8802,Negative,-4,-4,6.179,6.228,465,0.032,2392,0,3,1,,123,6,NZ_180521_s06.d,Find by Molecular Feature
312,3929.4987,6.189,79.3,653.9092,TRUE,Cpd 312: 6.189,3930.9441,,654.2388,Negative,-6,-6,6.129,6.245,935,0.075,12028,0.01,4,1,,122,1,NZ_180521_s06.d,Find by Molecular Feature
311,4233.4549,6.167,100,704.5683,TRUE,Cpd 311: 6.167,4235.6053,0.0067,704.7354,Negative,-3,-7,5.987,6.312,7924,0.098,342103,0.26,32,5,,121,4,NZ_180521_s06.d,Find by Molecular Feature
310,4255.443,6.165,100,1417.4736,TRUE,Cpd 310: 6.165,4257.2738,0.0121,1418.1431,Negative,-3,-6,6.112,6.262,1266,0.069,37526,0.03,14,3,,121,4,NZ_180521_s06.d,Find by Molecular Feature
309,4271.3938,6.164,65.5,710.8905,TRUE,Cpd 309: 6.164,4272.5584,0.0284,711.228,Negative,-5,-6,6.12,6.237,964,0.067,13531,0.01,6,2,,121,4,NZ_180521_s06.d,Find by Molecular Feature
308,4195.5088,6.163,100,598.3508,TRUE,Cpd 308: 6.163,4197.6823,0.005,598.494,Negative,-3,-8,6.02,6.328,16691,0.095,840150,0.63,40,6,,121,4,NZ_180521_s06.d,Find by Molecular Feature
