Cpd,Mass,RT,Quality Score,m/z,Show/Hide,Label,Avg Mass,Std Dev,Base Peak,Polarity,Max Z,Min Z,Start,End,Height,Width,Vol,Vol %,Ions,Z Count,Saturated,Group,Cpds/Group,File,Algorithm
487,1986.2419,3.054,97.1,992.1137,TRUE,Cpd 487: 3.054,1986.9799,,992.1137,Negative,-2,-2,3.007,3.115,1451,0.06,10584,0,3,1,,102,6,NZ_180709_s06.d,Find by Molecular Feature
486,2186.2551,3.015,54.8,436.2437,TRUE,Cpd 486: 3.015,2187.2409,0.0005,436.6428,Negative,-4,-5,2.848,3.065,607,0.083,5945,0,6,2,,101,3,NZ_180709_s06.d,Find by Molecular Feature
485,2263.2373,3.012,93.7,1130.6114,TRUE,Cpd 485: 3.012,2264.0627,,1130.6114,Negative,-2,-2,2.957,3.181,876,0.078,6678,0,3,1,,101,3,NZ_180709_s06.d,Find by Molecular Feature
484,2241.2581,3.011,78.9,1119.6217,TRUE,Cpd 484: 3.011,2242.0941,,1119.6217,Negative,-2,-2,2.882,3.223,1422,0.132,19176,0.01,3,1,,101,3,NZ_180709_s06.d,Find by Molecular Feature
483,2257.2214,3.005,50,1127.6036,TRUE,Cpd 483: 3.005,2257.7914,0.0006,1127.6036,Negative,-2,-4,2.94,3.082,1403,0.082,15114,0,5,2,,100,3,NZ_180709_s06.d,Find by Molecular Feature
482,2279.208,3.004,62.9,1138.5967,TRUE,Cpd 482: 3.004,2279.7196,,1138.5967,Negative,-2,-2,2.973,3.048,577,0.059,3951,0,2,1,,100,3,NZ_180709_s06.d,Find by Molecular Feature
481,2219.2755,3.002,100,553.8111,TRUE,Cpd 481: 3.002,2220.1992,0.0038,553.8111,Negative,-2,-6,2.823,3.165,8892,0.116,236475,0.06,16,5,,100,3,NZ_180709_s06.d,Find by Molecular Feature
480,1960.2775,2.982,80.1,489.0639,TRUE,Cpd 480: 2.982,1961.0392,0.0137,489.0639,Negative,-2,-4,2.857,3.09,2507,0.1,54621,0.01,9,3,,99,1,NZ_180709_s06.d,Find by Molecular Feature
479,1653.1927,2.951,100,825.5883,TRUE,Cpd 479: 2.951,1653.9239,0.0059,825.5883,Negative,-1,-3,2.865,3.065,7065,0.09,117208,0.03,11,3,,98,12,NZ_180709_s06.d,Find by Molecular Feature
478,1535.2808,2.951,67.5,766.6331,TRUE,Cpd 478: 2.951,1536.0787,,767.1317,Negative,-2,-2,2.898,2.998,937,0.058,5496,0,3,1,,98,12,NZ_180709_s06.d,Find by Molecular Feature
477,1697.1535,2.949,100,847.5694,TRUE,Cpd 477: 2.949,1697.7834,0.0004,847.5694,Negative,-1,-2,2.882,3.032,2588,0.084,29567,0.01,4,2,,98,12,NZ_180709_s06.d,Find by Molecular Feature
476,1703.1706,2.949,99.5,850.578,TRUE,Cpd 476: 2.949,1703.8195,,850.578,Negative,-2,-2,2.89,3.015,1336,0.078,11065,0,3,1,,98,12,NZ_180709_s06.d,Find by Molecular Feature
475,1481.1908,2.949,70.5,739.5881,TRUE,Cpd 475: 2.949,1481.5936,,740.0857,Negative,-2,-2,2.907,2.99,470,0.054,2933,0,2,1,,98,12,NZ_180709_s06.d,Find by Molecular Feature
474,1713.1202,2.947,100,855.5528,TRUE,Cpd 474: 2.947,1713.9487,,855.5528,Negative,-2,-2,2.907,3.015,875,0.068,6078,0,3,1,,98,12,NZ_180709_s06.d,Find by Molecular Feature
473,1637.2259,2.946,100,817.606,TRUE,Cpd 473: 2.946,1638.0374,0.004,817.606,Negative,-1,-3,2.765,3.04,15089,0.093,210089,0.06,11,3,,98,12,NZ_180709_s06.d,Find by Molecular Feature
472,1338.1958,2.946,55.6,445.0578,TRUE,Cpd 472: 2.946,1338.5502,0.0014,445.0578,Negative,-2,-3,2.898,3.056,2444,0.096,21557,0.01,4,2,,98,12,NZ_180709_s06.d,Find by Molecular Feature
471,1681.1896,2.946,100,839.5875,TRUE,Cpd 471: 2.946,1681.9302,,839.5875,Negative,-2,-2,2.873,3.056,2868,0.091,31114,0.01,3,1,,98,12,NZ_180709_s06.d,Find by Molecular Feature
470,1615.2446,2.946,100,537.4075,TRUE,Cpd 470: 2.946,1616.0131,0.0009,537.4075,Negative,-1,-4,2.848,3.115,80781,0.092,1945543,0.53,20,4,,98,12,NZ_180709_s06.d,Find by Molecular Feature
469,1659.2081,2.945,100,828.5968,TRUE,Cpd 469: 2.945,1659.9839,0.0011,828.5968,Negative,-1,-2,2.832,3.048,6239,0.089,74180,0.02,7,2,,98,12,NZ_180709_s06.d,Find by Molecular Feature
468,1675.1736,2.945,100,836.5796,TRUE,Cpd 468: 2.945,1675.8718,0.0015,836.5796,Negative,-1,-2,2.882,3.032,4801,0.08,52184,0.01,6,2,,98,12,NZ_180709_s06.d,Find by Molecular Feature
467,1480.1882,2.941,100,492.3888,TRUE,Cpd 467: 2.941,1480.9127,0.0007,492.3888,Negative,-3,-4,2.865,3.032,4458,0.082,43785,0.01,6,2,,97,3,NZ_180709_s06.d,Find by Molecular Feature
466,1719.1368,2.941,100,858.5611,TRUE,Cpd 466: 2.941,1719.8349,,858.5611,Negative,-2,-2,2.89,3.015,1360,0.074,11232,0,3,1,,97,3,NZ_180709_s06.d,Find by Molecular Feature
465,1919.2496,2.939,58.9,478.8051,TRUE,Cpd 465: 2.939,1919.9849,,478.8051,Negative,-4,-4,2.882,2.973,991,0.051,4696,0,3,1,,97,3,NZ_180709_s06.d,Find by Molecular Feature
464,1914.2369,2.928,100,477.5519,TRUE,Cpd 464: 2.928,1915.155,0.0004,477.5519,Negative,-2,-4,2.807,3.023,7613,0.081,122965,0.03,12,3,,96,2,NZ_180709_s06.d,Find by Molecular Feature
463,1952.1846,2.927,60,975.085,TRUE,Cpd 463: 2.927,1952.9302,,975.085,Negative,-2,-2,2.865,2.973,796,0.066,5611,0,3,1,,96,2,NZ_180709_s06.d,Find by Molecular Feature
462,1939.2471,2.923,80,645.4084,TRUE,Cpd 462: 2.923,1939.5645,,645.4084,Negative,-3,-3,2.865,2.982,1477,0.07,9662,0,2,1,,95,4,NZ_180709_s06.d,Find by Molecular Feature
461,1974.1661,2.921,90.8,986.0758,TRUE,Cpd 461: 2.921,1975.5242,,986.0758,Negative,-2,-2,2.857,2.973,898,0.063,8847,0,4,1,,95,4,NZ_180709_s06.d,Find by Molecular Feature
460,1938.2448,2.92,100,483.5538,TRUE,Cpd 460: 2.920,1938.8434,0.0013,483.5538,Negative,-3,-4,2.832,3.023,3397,0.091,52900,0.01,5,2,,95,4,NZ_180709_s06.d,Find by Molecular Feature
459,1936.1995,2.916,80,967.0938,TRUE,Cpd 459: 2.916,1937.8951,0.0092,968.1125,Negative,-2,-4,2.823,3.023,2125,0.089,52039,0.01,10,3,,95,4,NZ_180709_s06.d,Find by Molecular Feature
458,1958.1823,2.91,74.5,978.0839,TRUE,Cpd 458: 2.910,1958.7314,,978.5855,Negative,-2,-2,2.848,2.973,1008,0.079,8130,0,2,1,,94,6,NZ_180709_s06.d,Find by Molecular Feature
457,1980.1645,2.908,52.3,989.075,TRUE,Cpd 457: 2.908,1980.6995,,989.075,Negative,-2,-2,2.865,2.965,633,0.059,4602,0,2,1,,94,6,NZ_180709_s06.d,Find by Molecular Feature
456,1942.2149,2.907,67.2,970.1002,TRUE,Cpd 456: 2.907,1943.0272,,970.6012,Negative,-2,-2,2.84,2.965,951,0.066,7905,0,3,1,,94,6,NZ_180709_s06.d,Find by Molecular Feature
455,1920.2261,2.906,66.8,959.1058,TRUE,Cpd 455: 2.906,1921.0039,,959.1058,Negative,-2,-2,2.823,2.998,2341,0.078,19622,0.01,3,1,,94,6,NZ_180709_s06.d,Find by Molecular Feature
454,1898.241,2.903,80.8,473.5527,TRUE,Cpd 454: 2.903,1899.1473,0.0025,473.5527,Negative,-2,-4,2.823,3.015,11182,0.076,196732,0.05,12,3,,94,6,NZ_180709_s06.d,Find by Molecular Feature
453,2509.3434,2.902,53.4,626.3294,TRUE,Cpd 453: 2.902,2510.3087,0.0097,626.3294,Negative,-2,-5,2.848,2.998,1066,0.063,15758,0,10,3,,94,6,NZ_180709_s06.d,Find by Molecular Feature
452,1631.2392,2.833,100,542.7391,TRUE,Cpd 452: 2.833,1631.9792,0.0001,542.7391,Negative,-2,-3,2.748,2.94,4880,0.084,64173,0.02,7,2,,93,1,NZ_180709_s06.d,Find by Molecular Feature
451,1653.21,2.821,80.1,825.5977,TRUE,Cpd 451: 2.821,1653.8758,,825.5977,Negative,-2,-2,2.74,2.865,1261,0.067,8954,0,3,1,,92,2,NZ_180709_s06.d,Find by Molecular Feature
450,1109.6347,2.817,63,553.8101,TRUE,Cpd 450: 2.817,1109.9302,,553.8101,Negative,-2,-2,2.773,2.84,1024,0.042,3040,0,2,1,,92,2,NZ_180709_s06.d,Find by Molecular Feature
449,1615.243,2.788,98.1,537.4071,TRUE,Cpd 449: 2.788,1615.8689,0.001,537.4071,Negative,-1,-3,2.615,2.848,6963,0.083,119074,0.03,7,3,,91,1,NZ_180709_s06.d,Find by Molecular Feature
448,2509.3501,2.764,69.9,500.8632,TRUE,Cpd 448: 2.764,2510.1929,0.007,501.0618,Negative,-2,-5,2.665,2.857,1247,0.076,19608,0.01,9,4,,90,1,NZ_180709_s06.d,Find by Molecular Feature
447,1898.2468,2.747,80,473.5539,TRUE,Cpd 447: 2.747,1899.0522,0.0028,473.5539,Negative,-2,-5,2.624,2.832,4083,0.104,131596,0.04,12,4,,89,1,NZ_180709_s06.d,Find by Molecular Feature
446,1920.23,2.727,52.5,959.1077,TRUE,Cpd 446: 2.727,1920.954,,959.1077,Negative,-2,-2,2.648,2.84,1654,0.115,19100,0.01,3,1,,88,1,NZ_180709_s06.d,Find by Molecular Feature
445,1881.2193,2.715,71.5,939.6024,TRUE,Cpd 445: 2.715,1881.6241,,939.6024,Negative,-2,-2,2.682,2.757,828,0.05,3562,0,2,1,,87,1,NZ_180709_s06.d,Find by Molecular Feature
444,1897.3052,2.676,80,947.6453,TRUE,Cpd 444: 2.676,1897.9722,,947.6453,Negative,-2,-2,2.582,2.757,2998,0.095,26770,0.01,3,1,,86,1,NZ_180709_s06.d,Find by Molecular Feature
443,1957.2305,2.665,60,977.608,TRUE,Cpd 443: 2.665,1959.2122,,978.5929,Negative,-2,-2,2.599,2.782,1125,0.085,13329,0,5,1,,85,8,NZ_180709_s06.d,Find by Molecular Feature
442,1593.2009,2.664,100,530.0598,TRUE,Cpd 442: 2.664,1593.9799,0.0007,530.0598,Negative,-1,-4,2.54,2.757,8693,0.086,189912,0.05,13,4,,85,8,NZ_180709_s06.d,Find by Molecular Feature
441,1936.2183,2.663,85.6,967.1019,TRUE,Cpd 441: 2.663,1937.3281,,967.1019,Negative,-2,-2,2.59,2.782,1968,0.089,27528,0.01,4,1,,85,8,NZ_180709_s06.d,Find by Molecular Feature
440,1631.1516,2.66,74.2,814.5685,TRUE,Cpd 440: 2.660,1631.5527,,814.5685,Negative,-2,-2,2.607,2.723,806,0.072,5452,0,2,1,,85,8,NZ_180709_s06.d,Find by Molecular Feature
439,1974.1638,2.66,91.1,986.0746,TRUE,Cpd 439: 2.660,1975.0579,,986.0746,Negative,-2,-2,2.615,2.723,765,0.065,6197,0,3,1,,85,8,NZ_180709_s06.d,Find by Molecular Feature
438,1953.1811,2.659,72.4,650.0531,TRUE,Cpd 438: 2.659,1953.5805,,650.0531,Negative,-3,-3,2.624,2.682,708,0.048,3197,0,2,1,,85,8,NZ_180709_s06.d,Find by Molecular Feature
437,1914.236,2.657,100,477.5514,TRUE,Cpd 437: 2.657,1915.4402,0.0019,477.5514,Negative,-2,-4,2.499,2.782,8743,0.087,264496,0.07,16,3,,85,8,NZ_180709_s06.d,Find by Molecular Feature
436,1952.1867,2.656,94,975.0861,TRUE,Cpd 436: 2.656,1953.3009,,975.0861,Negative,-2,-2,2.607,2.74,1071,0.067,9652,0,4,1,,85,8,NZ_180709_s06.d,Find by Molecular Feature
435,1880.2303,2.65,73.6,469.0499,TRUE,Cpd 435: 2.650,1880.869,0.0035,469.0499,Negative,-2,-4,2.607,2.757,1566,0.087,17638,0,6,3,,84,1,NZ_180709_s06.d,Find by Molecular Feature
434,2329.2052,2.647,96.2,1163.5953,TRUE,Cpd 434: 2.647,2329.9751,,1163.5953,Negative,-2,-2,2.607,2.682,884,0.047,5410,0,3,1,,83,14,NZ_180709_s06.d,Find by Molecular Feature
433,2225.3107,2.646,100,1111.648,TRUE,Cpd 433: 2.646,2226.5048,,1111.648,Negative,-2,-2,2.54,2.79,11034,0.09,149733,0.04,6,1,,83,14,NZ_180709_s06.d,Find by Molecular Feature
432,2247.2927,2.645,100,1122.6391,TRUE,Cpd 432: 2.645,2248.4561,,1122.6391,Negative,-2,-2,2.59,2.79,4720,0.086,61360,0.02,5,1,,83,14,NZ_180709_s06.d,Find by Molecular Feature
431,2291.2572,2.645,97.1,1144.6213,TRUE,Cpd 431: 2.645,2291.9845,,1144.6213,Negative,-2,-2,2.599,2.715,1139,0.066,9199,0,3,1,,83,14,NZ_180709_s06.d,Find by Molecular Feature
430,2269.2744,2.644,98.3,1133.6299,TRUE,Cpd 430: 2.644,2270.2709,,1133.6299,Negative,-2,-2,2.59,2.74,2359,0.076,24848,0.01,4,1,,83,14,NZ_180709_s06.d,Find by Molecular Feature
429,2263.2583,2.644,100,1130.6219,TRUE,Cpd 429: 2.644,2264.4273,,1130.6219,Negative,-2,-2,2.59,2.765,3354,0.083,39023,0.01,5,1,,83,14,NZ_180709_s06.d,Find by Molecular Feature
428,2203.328,2.644,100,549.8243,TRUE,Cpd 428: 2.644,2204.3622,0.0028,549.8243,Negative,-2,-6,2.54,2.79,57559,0.082,1313701,0.36,22,5,,83,14,NZ_180709_s06.d,Find by Molecular Feature
427,2285.2429,2.644,97.9,1141.6142,TRUE,Cpd 427: 2.644,2286.2265,,1141.6142,Negative,-2,-2,2.599,2.74,2164,0.074,22604,0.01,4,1,,83,14,NZ_180709_s06.d,Find by Molecular Feature
426,2301.2065,2.643,63.1,1149.596,TRUE,Cpd 426: 2.643,2302.2045,,1150.6116,Negative,-2,-2,2.624,2.673,535,0.039,4396,0,3,1,,83,14,NZ_180709_s06.d,Find by Molecular Feature
425,2307.22,2.643,80.1,1152.6027,TRUE,Cpd 425: 2.643,2307.976,,1152.6027,Negative,-2,-2,2.599,2.715,1498,0.063,11258,0,3,1,,83,14,NZ_180709_s06.d,Find by Molecular Feature
424,2241.2741,2.642,100,1119.6303,TRUE,Cpd 424: 2.642,2242.3055,0.0057,1119.6303,Negative,-2,-4,2.59,2.765,5116,0.073,72011,0.02,11,3,,83,14,NZ_180709_s06.d,Find by Molecular Feature
423,2279.2238,2.642,55.1,1138.6034,TRUE,Cpd 423: 2.642,2279.9627,0.0074,1138.6034,Negative,-2,-2,2.615,2.673,770,0.04,5444,0,5,1,,83,14,NZ_180709_s06.d,Find by Molecular Feature
422,2323.1891,2.641,56.8,1160.5873,TRUE,Cpd 422: 2.641,2324.1979,,1160.5873,Negative,-2,-2,2.615,2.665,693,0.03,3524,0,3,1,,83,14,NZ_180709_s06.d,Find by Molecular Feature
421,2091.2999,2.641,100,696.0926,TRUE,Cpd 421: 2.641,2092.0407,0.0031,696.0926,Negative,-3,-4,2.59,2.74,1630,0.079,19423,0.01,5,2,,83,14,NZ_180709_s06.d,Find by Molecular Feature
420,1897.3014,2.633,69.1,631.4265,TRUE,Cpd 420: 2.633,1898.2668,,631.4265,Negative,-3,-3,2.549,2.723,4059,0.091,44623,0.01,4,1,,82,1,NZ_180709_s06.d,Find by Molecular Feature
419,1462.1814,2.589,73.7,486.3865,TRUE,Cpd 419: 2.589,1462.8403,,486.3865,Negative,-3,-3,2.54,2.648,1935,0.06,11645,0,3,1,,81,9,NZ_180709_s06.d,Find by Molecular Feature
418,1765.2332,2.588,60,440.301,TRUE,Cpd 418: 2.588,1766.0528,,440.5496,Negative,-4,-4,2.54,2.665,1411,0.062,9049,0,3,1,,81,9,NZ_180709_s06.d,Find by Molecular Feature
417,1635.1854,2.587,62.6,816.5854,TRUE,Cpd 417: 2.587,1635.6059,,816.5854,Negative,-2,-2,2.474,2.624,1580,0.083,9196,0,2,1,,81,9,NZ_180709_s06.d,Find by Molecular Feature
416,1641.196,2.586,96.8,819.5907,TRUE,Cpd 416: 2.586,1641.8979,,819.5907,Negative,-2,-2,2.549,2.64,1866,0.058,12732,0,3,1,,81,9,NZ_180709_s06.d,Find by Molecular Feature
415,1597.2338,2.586,100,398.3012,TRUE,Cpd 415: 2.586,1597.9973,0.0004,398.3012,Negative,-1,-4,2.499,2.707,17424,0.072,334800,0.09,16,4,,81,9,NZ_180709_s06.d,Find by Molecular Feature
414,1619.2156,2.585,100,808.6006,TRUE,Cpd 414: 2.585,1619.8536,0.0024,808.6006,Negative,-1,-2,2.532,2.665,4374,0.063,33988,0.01,4,2,,81,9,NZ_180709_s06.d,Find by Molecular Feature
413,1663.1819,2.585,72.6,830.5837,TRUE,Cpd 413: 2.585,1663.535,,830.5837,Negative,-2,-2,2.549,2.624,1125,0.049,4750,0,2,1,,81,9,NZ_180709_s06.d,Find by Molecular Feature
412,1679.1439,2.582,66,838.5647,TRUE,Cpd 412: 2.582,1679.6299,,838.5647,Negative,-2,-2,2.557,2.624,620,0.039,2982,0,2,1,,81,9,NZ_180709_s06.d,Find by Molecular Feature
411,1657.1602,2.581,77.9,827.5728,TRUE,Cpd 411: 2.581,1657.6395,,827.5728,Negative,-2,-2,2.549,2.632,1044,0.052,5744,0,2,1,,81,9,NZ_180709_s06.d,Find by Molecular Feature
410,2203.3232,2.528,60.3,549.8235,TRUE,Cpd 410: 2.528,2204.4119,,549.8235,Negative,-4,-4,2.474,2.574,2234,0.056,18937,0.01,4,1,,80,1,NZ_180709_s06.d,Find by Molecular Feature
409,1196.9312,2.505,63.1,397.9698,TRUE,Cpd 409: 2.505,1197.3678,,398.2991,Negative,-3,-3,2.457,2.565,810,0.073,6005,0,2,1,,79,5,NZ_180709_s06.d,Find by Molecular Feature
408,948.6519,2.505,83.1,947.6446,TRUE,Cpd 408: 2.505,948.8924,,947.6446,Negative,-1,-1,2.49,2.565,2685,0.052,9832,0,2,1,,79,5,NZ_180709_s06.d,Find by Molecular Feature
407,1654.2032,2.501,68.1,826.0943,TRUE,Cpd 407: 2.501,1654.8828,,826.0943,Negative,-2,-2,2.399,2.565,1575,0.096,11885,0,3,1,,79,5,NZ_180709_s06.d,Find by Molecular Feature
406,1230.2373,2.498,59.8,614.1114,TRUE,Cpd 406: 2.498,1230.6237,,614.1114,Negative,-2,-2,2.449,2.565,1067,0.083,7190,0,2,1,,79,5,NZ_180709_s06.d,Find by Molecular Feature
405,1632.2216,2.496,100,543.0666,TRUE,Cpd 405: 2.496,1632.938,0.0002,543.0666,Negative,-2,-3,2.382,2.632,6446,0.107,110443,0.03,7,2,,79,5,NZ_180709_s06.d,Find by Molecular Feature
404,1348.1498,2.491,100,1347.1425,TRUE,Cpd 404: 2.491,1348.6174,0.0001,1347.1425,Negative,-1,-2,2.407,2.599,2032,0.106,37139,0.01,5,2,,78,1,NZ_180709_s06.d,Find by Molecular Feature
403,1376.1486,2.486,80,687.0669,TRUE,Cpd 403: 2.486,1376.5231,0.0005,687.0669,Negative,-1,-2,2.415,2.557,1343,0.084,17247,0,4,2,,77,9,NZ_180709_s06.d,Find by Molecular Feature
402,1354.1662,2.486,99.9,676.0756,TRUE,Cpd 402: 2.486,1354.7475,0.0006,676.0756,Negative,-1,-2,2.415,2.599,2800,0.097,47022,0.01,6,2,,77,9,NZ_180709_s06.d,Find by Molecular Feature
401,1310.2042,2.485,100,435.7275,TRUE,Cpd 401: 2.485,1310.8144,0.0006,435.7275,Negative,-1,-3,2.365,2.657,78504,0.109,1400391,0.38,14,3,,77,9,NZ_180709_s06.d,Find by Molecular Feature
400,1332.1853,2.484,100,1331.1784,TRUE,Cpd 400: 2.484,1332.7679,0.0014,1331.1784,Negative,-1,-3,2.407,2.615,5812,0.103,121955,0.03,8,3,,77,9,NZ_180709_s06.d,Find by Molecular Feature
399,632.4345,2.484,70.7,631.4273,TRUE,Cpd 399: 2.484,632.5992,,631.4273,Negative,-1,-1,2.465,2.54,4020,0.057,13999,0,2,1,,77,9,NZ_180709_s06.d,Find by Molecular Feature
398,1370.1325,2.483,80,1369.126,TRUE,Cpd 398: 2.483,1370.4829,0.0028,1369.126,Negative,-1,-2,2.424,2.574,1361,0.089,16315,0,4,2,,77,9,NZ_180709_s06.d,Find by Molecular Feature
397,1636.1804,2.482,80,817.0829,TRUE,Cpd 397: 2.482,1636.439,,817.0829,Negative,-2,-2,2.424,2.599,1112,0.087,5095,0,2,1,,77,9,NZ_180709_s06.d,Find by Molecular Feature
396,1033.1581,2.48,100,515.5719,TRUE,Cpd 396: 2.480,1033.6474,0.0006,515.5719,Negative,-1,-2,2.415,2.549,2246,0.069,18070,0,5,2,,77,9,NZ_180709_s06.d,Find by Molecular Feature
395,696.057,2.48,54,1391.1071,TRUE,Cpd 395: 2.480,696.1853,0.0005,1391.1071,Negative,-1,-1,2.44,2.565,921,0.081,11836,0,3,1,,77,9,NZ_180709_s06.d,Find by Molecular Feature
394,1175.1496,2.476,100,586.5675,TRUE,Cpd 394: 2.476,1175.7196,0.0004,586.5675,Negative,-2,-3,2.407,2.624,3886,0.106,50452,0.01,6,2,,76,1,NZ_180709_s06.d,Find by Molecular Feature
393,1592.2173,2.462,100,529.7319,TRUE,Cpd 393: 2.462,1592.8768,0.0009,529.7319,Negative,-1,-4,2.39,2.565,14116,0.073,170009,0.05,11,4,,75,3,NZ_180709_s06.d,Find by Molecular Feature
392,1630.1662,2.458,78.2,814.076,TRUE,Cpd 392: 2.458,1630.5626,0.0018,814.076,Negative,-2,-3,2.415,2.515,771,0.058,6262,0,3,2,,75,3,NZ_180709_s06.d,Find by Molecular Feature
391,1614.1987,2.458,80,806.092,TRUE,Cpd 391: 2.458,1614.5264,0.0019,806.092,Negative,-1,-2,2.399,2.532,2926,0.069,16728,0,3,2,,75,3,NZ_180709_s06.d,Find by Molecular Feature
390,1880.2275,2.433,63.5,469.0494,TRUE,Cpd 390: 2.433,1880.6964,0.0019,469.0494,Negative,-2,-4,2.34,2.482,1074,0.082,12619,0,4,2,,74,1,NZ_180709_s06.d,Find by Molecular Feature
389,1615.2415,2.372,97.7,537.4064,TRUE,Cpd 389: 2.372,1615.7713,0.0034,537.4064,Negative,-2,-4,2.241,2.515,2761,0.106,55544,0.02,7,3,,73,1,NZ_180709_s06.d,Find by Molecular Feature
388,2001.1987,2.362,94,999.5921,TRUE,Cpd 388: 2.362,2001.9294,,999.5921,Negative,-2,-2,2.299,2.432,1864,0.073,16856,0,3,1,,72,3,NZ_180709_s06.d,Find by Molecular Feature
387,2007.2137,2.361,82.3,1002.5996,TRUE,Cpd 387: 2.361,2007.9503,,1002.5996,Negative,-2,-2,2.315,2.399,778,0.056,5300,0,3,1,,72,3,NZ_180709_s06.d,Find by Molecular Feature
386,1985.2323,2.361,100,991.6088,TRUE,Cpd 386: 2.361,1985.9972,,991.6088,Negative,-2,-2,2.299,2.432,1379,0.077,14647,0,3,1,,72,3,NZ_180709_s06.d,Find by Molecular Feature
385,1979.2153,2.358,100,988.6004,TRUE,Cpd 385: 2.358,1980.1113,,988.6004,Negative,-2,-2,2.29,2.457,2930,0.082,29133,0.01,4,1,,71,14,NZ_180709_s06.d,Find by Molecular Feature
384,1941.2678,2.358,100,969.6266,TRUE,Cpd 384: 2.358,1942.2746,,969.6266,Negative,-2,-2,2.282,2.465,5757,0.085,77894,0.02,5,1,,71,14,NZ_180709_s06.d,Find by Molecular Feature
383,2023.1799,2.358,100,1010.5827,TRUE,Cpd 383: 2.358,2023.9727,,1010.5827,Negative,-2,-2,2.315,2.407,927,0.057,7976,0,3,1,,71,14,NZ_180709_s06.d,Find by Molecular Feature
382,1963.2491,2.358,100,980.6172,TRUE,Cpd 382: 2.358,1964.1733,,980.6172,Negative,-2,-2,2.299,2.449,3722,0.077,36400,0.01,4,1,,71,14,NZ_180709_s06.d,Find by Molecular Feature
381,1919.2867,2.357,100,958.6361,TRUE,Cpd 381: 2.357,1920.2613,0.0041,958.6361,Negative,-1,-2,2.274,2.449,16891,0.079,190630,0.05,8,2,,71,14,NZ_180709_s06.d,Find by Molecular Feature
380,1995.1797,2.357,90.3,996.5826,TRUE,Cpd 380: 2.357,1996.0258,,996.5826,Negative,-2,-2,2.307,2.415,905,0.061,8578,0,3,1,,71,14,NZ_180709_s06.d,Find by Molecular Feature
379,1957.2347,2.356,100,977.6101,TRUE,Cpd 379: 2.356,1958.3083,,977.6101,Negative,-2,-2,2.282,2.474,4210,0.09,53703,0.01,5,1,,71,14,NZ_180709_s06.d,Find by Molecular Feature
378,1897.3049,2.356,100,631.4277,TRUE,Cpd 378: 2.356,1898.2364,0.002,631.4277,Negative,-1,-5,2.257,2.49,51218,0.084,1479530,0.4,23,5,,71,14,NZ_180709_s06.d,Find by Molecular Feature
377,1935.252,2.355,100,966.619,TRUE,Cpd 377: 2.355,1936.0955,0.0056,966.619,Negative,-2,-3,2.257,2.482,5831,0.089,76696,0.02,7,2,,71,14,NZ_180709_s06.d,Find by Molecular Feature
376,1973.1953,2.353,50.1,985.5904,TRUE,Cpd 376: 2.353,1974.0854,,986.0876,Negative,-2,-2,2.29,2.432,895,0.074,7127,0,3,1,,71,14,NZ_180709_s06.d,Find by Molecular Feature
375,2039.1715,2.353,79.7,1018.5785,TRUE,Cpd 375: 2.353,2040.1443,,1018.5785,Negative,-2,-2,2.332,2.39,438,0.043,2892,0,3,1,,71,14,NZ_180709_s06.d,Find by Molecular Feature
374,1914.2348,2.353,75.5,637.0712,TRUE,Cpd 374: 2.353,1914.7309,0.0021,637.0712,Negative,-2,-3,2.216,2.507,3824,0.136,48338,0.01,4,2,,71,14,NZ_180709_s06.d,Find by Molecular Feature
373,2017.169,2.352,69.9,1007.5772,TRUE,Cpd 373: 2.352,2017.9284,,1007.5772,Negative,-2,-2,2.299,2.424,945,0.066,7035,0,3,1,,71,14,NZ_180709_s06.d,Find by Molecular Feature
372,1762.2513,2.352,96.2,586.4098,TRUE,Cpd 372: 2.352,1763.0983,,586.4098,Negative,-3,-3,2.299,2.415,1291,0.067,12152,0,3,1,,71,14,NZ_180709_s06.d,Find by Molecular Feature
371,1286.1929,2.335,100,427.7238,TRUE,Cpd 371: 2.335,1286.6968,0.0007,427.7238,Negative,-1,-3,2.266,2.415,6980,0.072,75335,0.02,8,3,,70,1,NZ_180709_s06.d,Find by Molecular Feature
370,1914.2375,2.315,99.5,477.552,TRUE,Cpd 370: 2.315,1915.2026,0.0007,477.552,Negative,-2,-4,2.224,2.474,3731,0.106,88265,0.02,8,2,,69,2,NZ_180709_s06.d,Find by Molecular Feature
369,1310.2025,2.312,67.8,435.7264,TRUE,Cpd 369: 2.312,1310.6615,0.0032,435.7264,Negative,-1,-3,2.166,2.382,1982,0.09,19609,0.01,6,3,,69,2,NZ_180709_s06.d,Find by Molecular Feature
368,1592.2157,2.306,100,529.731,TRUE,Cpd 368: 2.306,1592.8785,0.0015,529.731,Negative,-2,-4,2.182,2.39,6074,0.084,101177,0.03,10,3,,68,1,NZ_180709_s06.d,Find by Molecular Feature
367,2225.3102,2.296,76.6,1111.6478,TRUE,Cpd 367: 2.296,2226.1439,,1112.1496,Negative,-2,-2,2.224,2.357,950,0.074,10231,0,3,1,,67,2,NZ_180709_s06.d,Find by Molecular Feature
366,2203.3253,2.292,100,549.8234,TRUE,Cpd 366: 2.292,2204.3369,0.0041,549.8234,Negative,-2,-4,2.199,2.382,4475,0.085,100082,0.03,12,3,,67,2,NZ_180709_s06.d,Find by Molecular Feature
