Show/Hide,Cpd,File,ID Source,Name,Formula,Saturated,RT,m/z,Mass,Score,Score (Lib),Score (DB),Score (MFG),RT Diff (Tgt),"Diff (Tgt, ppm)","Diff (DB, ppm)","Diff (MFG, ppm)",Polarity,Ions,Height,Area,Vol,Hits (DB),Algorithm,Library,Uncertainty,Significance,Quality Score,FIs Conf.,FIs Conf. %,FIs Eval.,Source,Flag Severity (Tgt)
TRUE,1985,SLZ_200313_10.d,,,,,44.001,589.6653,8269.4158,,,,,,,,,Negative,13,9198,,817875,,Find by Molecular Feature,,,,63,,,,,
TRUE,1986,SLZ_200313_10.d,,,,,44.002,687.0141,8256.2529,,,,,,,,,Negative,19,4651,,467876,,Find by Molecular Feature,,,,60,,,,,
TRUE,1987,SLZ_200313_10.d,,,,,44.003,636.8581,8292.22,,,,,,,,,Negative,49,3769,,763646,,Find by Molecular Feature,,,,53,,,,,
TRUE,1988,SLZ_200313_10.d,,,,,44.004,688.1808,8270.239,,,,,,,,,Negative,105,14444,,3988149,,Find by Molecular Feature,,,,72.1,,,,,
TRUE,1989,SLZ_200313_10.d,,,,,44.007,632.2493,7599.0791,,,,,,,,,Negative,13,18507,,1653097,,Find by Molecular Feature,,,,72.4,,,,,
TRUE,1990,SLZ_200313_10.d,,,,,44.008,685.0178,8232.2818,,,,,,,,,Negative,80,13565,,3670203,,Find by Molecular Feature,,,,72.2,,,,,
TRUE,1991,SLZ_200313_10.d,,,,,44.01,2069.2993,4140.6138,,,,,,,,,Negative,4,1313,,27381,,Find by Molecular Feature,,,,43.2,,,,,
TRUE,1992,SLZ_200313_10.d,,,,,44.013,579.6619,580.6692,,,,,,,,,Negative,2,3679,,66847,,Find by Molecular Feature,,,,44.4,,,,,
TRUE,1993,SLZ_200313_10.d,,,,,44.031,579.1603,580.1676,,,,,,,,,Negative,5,6680,,345499,,Find by Molecular Feature,,,,100,,,,,
TRUE,1994,SLZ_200313_10.d,,,,,44.081,610.3701,8559.2702,,,,,,,,,Negative,28,3137,,576548,,Find by Molecular Feature,,,,40.3,,,,,
TRUE,1995,SLZ_200313_10.d,,,,,44.082,608.8812,8538.4382,,,,,,,,,Negative,12,13422,,1089397,,Find by Molecular Feature,,,,80,,,,,
TRUE,1996,SLZ_200313_10.d,,,,,44.086,2133.0279,8536.1407,,,,,,,,,Negative,10,2033,,180090,,Find by Molecular Feature,,,,47.9,,,,,
TRUE,1997,SLZ_200313_10.d,,,,,44.087,658.7806,9237.0297,,,,,,,,,Negative,12,18022,,1547211,,Find by Molecular Feature,,,,78.2,,,,,
TRUE,1998,SLZ_200313_10.d,,,,,44.088,807.3418,7275.1129,,,,,,,,,Negative,50,4711,,1117658,,Find by Molecular Feature,,,,61.5,,,,,
TRUE,1999,SLZ_200313_10.d,,,,,44.089,658.4613,7254.1538,,,,,,,,,Negative,9,19684,,1168032,,Find by Molecular Feature,,,,71.2,,,,,
TRUE,2000,SLZ_200313_10.d,,,,,44.089,2432.0191,7299.0793,,,,,,,,,Negative,7,2548,,153795,,Find by Molecular Feature,,,,84.9,,,,,
TRUE,2001,SLZ_200313_10.d,,,,,44.091,724.3076,7253.1447,,,,,,,,,Negative,61,34039,,4931861,,Find by Molecular Feature,,,,76.7,,,,,
TRUE,2002,SLZ_200313_10.d,,,,,44.091,2444.6692,7337.0293,,,,,,,,,Negative,10,1898,,155675,,Find by Molecular Feature,,,,84.2,,,,,
TRUE,2003,SLZ_200313_10.d,,,,,44.092,804.823,7252.4726,,,,,,,,,Negative,10,19613,,1704883,,Find by Molecular Feature,,,,77.4,,,,,
TRUE,2004,SLZ_200313_10.d,,,,,44.092,951.9104,8576.2548,,,,,,,,,Negative,31,2424,,395623,,Find by Molecular Feature,,,,35.5,,,,,
TRUE,2005,SLZ_200313_10.d,,,,,44.093,611.5143,8575.2963,,,,,,,,,Negative,54,10909,,2510462,,Find by Molecular Feature,,,,65.3,,,,,
TRUE,2006,SLZ_200313_10.d,,,,,44.093,655.7132,8537.3805,,,,,,,,,Negative,26,12793,,1922077,,Find by Molecular Feature,,,,60,,,,,
TRUE,2007,SLZ_200313_10.d,,,,,44.096,2436.6743,7313.0686,,,,,,,,,Negative,45,2562,,619536,,Find by Molecular Feature,,,,64.2,,,,,
TRUE,2008,SLZ_200313_10.d,,,,,44.096,728.1024,7291.0957,,,,,,,,,Negative,96,33075,,7112093,,Find by Molecular Feature,,,,78.6,,,,,
TRUE,2009,SLZ_200313_10.d,,,,,44.096,716.7609,8613.2176,,,,,,,,,Negative,51,6845,,1477699,,Find by Molecular Feature,,,,37.2,,,,,
TRUE,2010,SLZ_200313_10.d,,,,,44.097,661.468,7949.7031,,,,,,,,,Negative,15,22658,,2304828,,Find by Molecular Feature,,,,74.8,,,,,
TRUE,2011,SLZ_200313_10.d,,,,,44.098,813.3297,7329.0269,,,,,,,,,Negative,66,12799,,2432598,,Find by Molecular Feature,,,,79.4,,,,,
TRUE,2012,SLZ_200313_10.d,,,,,44.099,2444.3344,2445.3419,,,,,,,,,Negative,2,1133,,19606,,Find by Molecular Feature,,,,47.2,,,,,
TRUE,2013,SLZ_200313_10.d,,,,,44.104,2439.345,2440.3515,,,,,,,,,Negative,3,1638,,40150,,Find by Molecular Feature,,,,49.3,,,,,
TRUE,2014,SLZ_200313_10.d,,,,,44.105,731.9112,7329.1847,,,,,,,,,Negative,12,14301,,1503563,,Find by Molecular Feature,,,,71.7,,,,,
TRUE,2015,SLZ_200313_10.d,,,,,44.105,1824.0169,3650.0484,,,,,,,,,Negative,3,1328,,35217,,Find by Molecular Feature,,,,43.3,,,,,
TRUE,2016,SLZ_200313_10.d,,,,,44.107,2148.5477,8598.2169,,,,,,,,,Negative,20,1382,,191294,,Find by Molecular Feature,,,,46.8,,,,,
TRUE,2017,SLZ_200313_10.d,,,,,44.332,725.1927,7988.1999,,,,,,,,,Negative,11,6212,,630493,,Find by Molecular Feature,,,,39.5,,,,,
TRUE,2018,SLZ_200313_10.d,,,,,44.336,665.8107,7334.9974,,,,,,,,,Negative,11,7558,,875607,,Find by Molecular Feature,,,,50.7,,,,,
TRUE,2019,SLZ_200313_10.d,,,,,44.336,609.1622,610.1695,,,,,,,,,Negative,2,9919,,119919,,Find by Molecular Feature,,,,46.9,,,,,
TRUE,2020,SLZ_200313_10.d,,,,,44.345,2657.7184,2658.7257,,,,,,,,,Negative,2,1222,,20937,,Find by Molecular Feature,,,,38.3,,,,,
TRUE,2021,SLZ_200313_10.d,,,,,44.346,793.5523,7945.5962,,,,,,,,,Negative,13,4791,,449088,,Find by Molecular Feature,,,,39.8,,,,,
TRUE,2022,SLZ_200313_10.d,,,,,44.347,2657.3854,2658.3926,,,,,,,,,Negative,2,1866,,32349,,Find by Molecular Feature,,,,35.2,,,,,
TRUE,2023,SLZ_200313_10.d,,,,,44.347,2664.3794,2665.3867,,,,,,,,,Negative,2,1368,,22442,,Find by Molecular Feature,,,,44.2,,,,,
TRUE,2024,SLZ_200313_10.d,,,,,44.351,719.6537,7927.2661,,,,,,,,,Negative,99,27297,,8307680,,Find by Molecular Feature,,,,76.6,,,,,
TRUE,2025,SLZ_200313_10.d,,,,,44.352,726.4691,8002.2677,,,,,,,,,Negative,28,16797,,3502458,,Find by Molecular Feature,,,,80,,,,,
TRUE,2026,SLZ_200313_10.d,,,,,44.353,609.0144,2440.0865,,,,,,,,,Negative,2,10501,,156032,,Find by Molecular Feature,,,,52.4,,,,,
TRUE,2027,SLZ_200313_10.d,,,,,44.354,722.9299,7963.3087,,,,,,,,,Negative,16,28970,,3046143,,Find by Molecular Feature,,,,79.7,,,,,
TRUE,2028,SLZ_200313_10.d,,,,,44.355,662.6784,7964.2063,,,,,,,,,Negative,28,18668,,2633015,,Find by Molecular Feature,,,,73.2,,,,,
TRUE,2029,SLZ_200313_10.d,,,,,44.356,721.5581,7948.2361,,,,,,,,,Negative,22,6979,,671150,,Find by Molecular Feature,,,,47.1,,,,,
TRUE,2030,SLZ_200313_10.d,,,,,44.358,1986.2954,7949.2194,,,,,,,,,Negative,35,3311,,622976,,Find by Molecular Feature,,,,60,,,,,
TRUE,2031,SLZ_200313_10.d,,,,,44.36,795.5132,7965.1948,,,,,,,,,Negative,79,20773,,3711736,,Find by Molecular Feature,,,,78.4,,,,,
TRUE,2032,SLZ_200313_10.d,,,,,44.361,2664.0433,2665.05,,,,,,,,,Negative,4,1234,,28317,,Find by Molecular Feature,,,,36,,,,,
TRUE,2033,SLZ_200313_10.d,,,,,44.362,2669.3667,8011.1221,,,,,,,,,Negative,11,1710,,126780,,Find by Molecular Feature,,,,53.5,,,,,
TRUE,2034,SLZ_200313_10.d,,,,,44.364,797.7124,7987.1843,,,,,,,,,Negative,70,5887,,1344620,,Find by Molecular Feature,,,,60,,,,,
TRUE,2035,SLZ_200313_10.d,,,,,44.37,999.3849,8003.1296,,,,,,,,,Negative,41,4121,,759340,,Find by Molecular Feature,,,,37.5,,,,,
TRUE,2036,SLZ_200313_10.d,,,,,44.372,887.9081,8000.2386,,,,,,,,,Negative,12,7326,,740474,,Find by Molecular Feature,,,,60.1,,,,,
TRUE,2037,SLZ_200313_10.d,,,,,44.374,803.007,8040.1425,,,,,,,,,Negative,13,7299,,572812,,Find by Molecular Feature,,,,39.9,,,,,
TRUE,2038,SLZ_200313_10.d,,,,,45.024,659.5105,9247.2496,,,,,,,,,Negative,13,6726,,712506,,Find by Molecular Feature,,,,37.1,,,,,
TRUE,2039,SLZ_200313_10.d,,,,,45.036,2297.5785,9194.3432,,,,,,,,,Negative,8,1254,,129948,,Find by Molecular Feature,,,,45.3,,,,,
TRUE,2040,SLZ_200313_10.d,,,,,45.045,656.8813,9210.437,,,,,,,,,Negative,68,10106,,3256038,,Find by Molecular Feature,,,,49.1,,,,,
TRUE,2041,SLZ_200313_10.d,,,,,45.054,768.4327,9233.3089,,,,,,,,,Negative,38,1649,,366735,,Find by Molecular Feature,,,,43.9,,,,,
TRUE,2042,SLZ_200313_10.d,,,,,45.055,1309.4771,9173.3904,,,,,,,,,Negative,45,1666,,487360,,Find by Molecular Feature,,,,43.2,,,,,
TRUE,2043,SLZ_200313_10.d,,,,,45.079,610.4958,9784.0486,,,,,,,,,Negative,13,8158,,935298,,Find by Molecular Feature,,,,51.1,,,,,
TRUE,2044,SLZ_200313_10.d,,,,,45.084,654.1647,9172.3943,,,,,,,,,Negative,49,9817,,1983445,,Find by Molecular Feature,,,,35,,,,,
TRUE,2045,SLZ_200313_10.d,,,,,45.184,560.606,561.6133,,,,,,,,,Negative,2,5678,,68166,,Find by Molecular Feature,,,,42.5,,,,,
TRUE,2046,SLZ_200313_10.d,,,,,45.186,3166.4652,3167.4725,,,,,,,,,Negative,3,966,,13443,,Find by Molecular Feature,,,,32.1,,,,,
TRUE,2047,SLZ_200313_10.d,,,,,45.189,1055.4877,2112.99,,,,,,,,,Negative,3,5340,,55091,,Find by Molecular Feature,,,,45.2,,,,,
TRUE,2048,SLZ_200313_10.d,,,,,45.2,635.2882,636.2955,,,,,,,,,Negative,2,84875,,1200424,,Find by Molecular Feature,,,,69.6,,,,,
TRUE,2049,SLZ_200313_10.d,,,,,45.202,635.355,636.3623,,,,,,,,,Negative,2,70551,,935735,,Find by Molecular Feature,,,,69.6,,,,,
TRUE,2050,SLZ_200313_10.d,,,,,45.203,635.2214,636.2287,,,,,,,,,Negative,2,92200,,1337710,,Find by Molecular Feature,,,,69.6,,,,,
TRUE,2051,SLZ_200313_10.d,,,,,45.208,678.2396,679.2469,,,,,,,,,Negative,3,27879,,377319,,Find by Molecular Feature,,,,64.9,,,,,
TRUE,2052,SLZ_200313_10.d,,,,,45.208,588.6412,8255.079,,,,,,,,,Negative,8,2956,,189417,,Find by Molecular Feature,,,,35,,,,,
TRUE,2053,SLZ_200313_10.d,,,,,45.234,686.9311,8255.2607,,,,,,,,,Negative,9,12179,,1302429,,Find by Molecular Feature,,,,52.3,,,,,
TRUE,2054,SLZ_200313_10.d,,,,,45.238,2234.8008,8943.259,,,,,,,,,Negative,45,1485,,363063,,Find by Molecular Feature,,,,60,,,,,
TRUE,2055,SLZ_200313_10.d,,,,,45.24,595.4559,596.4632,,,,,,,,,Negative,2,52800,,777035,,Find by Molecular Feature,,,,69.6,,,,,
TRUE,2056,SLZ_200313_10.d,,,,,45.24,558.4315,2237.7552,,,,,,,,,Negative,2,4724,,53014,,Find by Molecular Feature,,,,38.7,,,,,
TRUE,2057,SLZ_200313_10.d,,,,,45.242,2240.3046,8965.2474,,,,,,,,,Negative,17,1093,,131006,,Find by Molecular Feature,,,,44.2,,,,,
TRUE,2058,SLZ_200313_10.d,,,,,45.246,744.0114,8940.2238,,,,,,,,,Negative,13,11258,,1269912,,Find by Molecular Feature,,,,63.9,,,,,
TRUE,2059,SLZ_200313_10.d,,,,,45.262,2230.5709,8926.3053,,,,,,,,,Negative,31,2382,,411728,,Find by Molecular Feature,,,,57.7,,,,,
TRUE,2060,SLZ_200313_10.d,,,,,45.262,684.0189,8905.3401,,,,,,,,,Negative,20,32571,,3599282,,Find by Molecular Feature,,,,79,,,,,
TRUE,2061,SLZ_200313_10.d,,,,,45.262,681.1741,8868.3575,,,,,,,,,Negative,13,45135,,3735274,,Find by Molecular Feature,,,,80,,,,,
TRUE,2062,SLZ_200313_10.d,,,,,45.264,2227.0727,8912.3189,,,,,,,,,Negative,9,2643,,194957,,Find by Molecular Feature,,,,60,,,,,
TRUE,2063,SLZ_200313_10.d,,,,,45.264,811.8231,8941.136,,,,,,,,,Negative,16,5641,,610947,,Find by Molecular Feature,,,,37,,,,,
TRUE,2064,SLZ_200313_10.d,,,,,45.269,741.0199,8904.3186,,,,,,,,,Negative,74,23706,,4320324,,Find by Molecular Feature,,,,79.5,,,,,
TRUE,2065,SLZ_200313_10.d,,,,,45.273,2215.5859,8866.3536,,,,,,,,,Negative,54,3909,,1410334,,Find by Molecular Feature,,,,63.9,,,,,
TRUE,2066,SLZ_200313_10.d,,,,,45.281,562.3101,9576.3962,,,,,,,,,Negative,5,4361,,126305,,Find by Molecular Feature,,,,32.7,,,,,
TRUE,2067,SLZ_200313_10.d,,,,,45.289,2221.0762,8888.3524,,,,,,,,,Negative,34,4106,,584312,,Find by Molecular Feature,,,,69.1,,,,,
TRUE,2068,SLZ_200313_10.d,,,,,45.291,804.9432,8865.455,,,,,,,,,Negative,11,8706,,884921,,Find by Molecular Feature,,,,58,,,,,
TRUE,2069,SLZ_200313_10.d,,,,,45.295,737.9421,8867.393,,,,,,,,,Negative,9,22107,,2455490,,Find by Molecular Feature,,,,85.8,,,,,
TRUE,2070,SLZ_200313_10.d,,,,,45.306,639.8213,9612.4284,,,,,,,,,Negative,13,7692,,1561287,,Find by Molecular Feature,,,,52.2,,,,,
TRUE,2071,SLZ_200313_10.d,,,,,45.306,807.2043,8890.3259,,,,,,,,,Negative,12,3655,,273651,,Find by Molecular Feature,,,,37.6,,,,,
TRUE,2072,SLZ_200313_10.d,,,,,45.309,590.1502,8276.2048,,,,,,,,,Negative,9,5004,,415220,,Find by Molecular Feature,,,,48.8,,,,,
TRUE,2073,SLZ_200313_10.d,,,,,45.313,685.4763,10297.2532,,,,,,,,,Negative,19,16887,,2978468,,Find by Molecular Feature,,,,66.8,,,,,
TRUE,2074,SLZ_200313_10.d,,,,,45.325,2350.8216,9407.3154,,,,,,,,,Negative,8,1344,,75494,,Find by Molecular Feature,,,,40,,,,,
TRUE,2075,SLZ_200313_10.d,,,,,45.327,2356.324,9429.3252,,,,,,,,,Negative,8,1129,,61128,,Find by Molecular Feature,,,,39,,,,,
TRUE,2076,SLZ_200313_10.d,,,,,45.327,800.7665,1603.5477,,,,,,,,,Negative,3,6724,,144546,,Find by Molecular Feature,,,,39.9,,,,,
TRUE,2077,SLZ_200313_10.d,,,,,45.338,738.7057,9616.2701,,,,,,,,,Negative,16,10397,,1542568,,Find by Molecular Feature,,,,61.9,,,,,
TRUE,2078,SLZ_200313_10.d,,,,,45.342,2411.5879,9650.3807,,,,,,,,,Negative,10,3046,,370365,,Find by Molecular Feature,,,,55.1,,,,,
TRUE,2079,SLZ_200313_10.d,,,,,45.343,2420.3257,9685.3321,,,,,,,,,Negative,13,2112,,402191,,Find by Molecular Feature,,,,60,,,,,
TRUE,2080,SLZ_200313_10.d,,,,,45.348,960.5214,9615.335,,,,,,,,,Negative,43,3108,,1073726,,Find by Molecular Feature,,,,47.3,,,,,
TRUE,2081,SLZ_200313_10.d,,,,,45.351,2404.326,9621.3331,,,,,,,,,Negative,4,3953,,199039,,Find by Molecular Feature,,,,60,,,,,
TRUE,2082,SLZ_200313_10.d,,,,,45.353,2414.3202,9661.31,,,,,,,,,Negative,9,2786,,386279,,Find by Molecular Feature,,,,60,,,,,
TRUE,2083,SLZ_200313_10.d,,,,,45.361,676.6576,9487.3078,,,,,,,,,Negative,16,5890,,661842,,Find by Molecular Feature,,,,32.1,,,,,
TRUE,2084,SLZ_200313_10.d,,,,,45.362,2408.3267,9637.3357,,,,,,,,,Negative,13,3120,,597159,,Find by Molecular Feature,,,,72.2,,,,,
TRUE,2085,SLZ_200313_10.d,,,,,45.371,2405.5878,9626.3801,,,,,,,,,Negative,10,4097,,632836,,Find by Molecular Feature,,,,60,,,,,
TRUE,2086,SLZ_200313_10.d,,,,,45.374,2398.5843,9598.3663,,,,,,,,,Negative,15,6549,,1103157,,Find by Molecular Feature,,,,65.5,,,,,
TRUE,2087,SLZ_200313_10.d,,,,,45.374,598.6311,2998.1917,,,,,,,,,Negative,4,6756,,290599,,Find by Molecular Feature,,,,33.7,,,,,
TRUE,2088,SLZ_200313_10.d,,,,,45.38,2393.5818,9578.3564,,,,,,,,,Negative,12,8057,,1106833,,Find by Molecular Feature,,,,71.8,,,,,
TRUE,2089,SLZ_200313_10.d,,,,,45.382,2383.8367,2384.8487,,,,,,,,,Negative,2,2522,,73994,,Find by Molecular Feature,,,,43.4,,,,,
TRUE,2090,SLZ_200313_10.d,,,,,45.388,2360.8288,9447.3559,,,,,,,,,Negative,27,1245,,166965,,Find by Molecular Feature,,,,52.3,,,,,
TRUE,2091,SLZ_200313_10.d,,,,,45.392,2397.0807,2398.0879,,,,,,,,,Negative,2,5888,,141628,,Find by Molecular Feature,,,,55.3,,,,,
TRUE,2092,SLZ_200313_10.d,,,,,45.393,2378.0832,9516.3619,,,,,,,,,Negative,4,1099,,66362,,Find by Molecular Feature,,,,46,,,,,
TRUE,2093,SLZ_200313_10.d,,,,,45.401,2396.8316,4795.6777,,,,,,,,,Negative,4,6608,,260452,,Find by Molecular Feature,,,,67.1,,,,,
TRUE,2094,SLZ_200313_10.d,,,,,45.407,2388.5873,9558.3783,,,,,,,,,Negative,13,15062,,1695228,,Find by Molecular Feature,,,,65.2,,,,,
TRUE,2095,SLZ_200313_10.d,,,,,45.416,629.0181,5040.2064,,,,,,,,,Negative,6,7829,,572082,,Find by Molecular Feature,,,,42.9,,,,,
TRUE,2096,SLZ_200313_10.d,,,,,45.44,847.2909,848.2982,,,,,,,,,Negative,2,8463,,161299,,Find by Molecular Feature,,,,67.5,,,,,
TRUE,2097,SLZ_200313_10.d,,,,,45.447,684.7323,1371.4793,,,,,,,,,Negative,3,15671,,485350,,Find by Molecular Feature,,,,37.7,,,,,
TRUE,2098,SLZ_200313_10.d,,,,,45.453,825.3091,826.3164,,,,,,,,,Negative,2,56663,,1136842,,Find by Molecular Feature,,,,87,,,,,
TRUE,2099,SLZ_200313_10.d,,,,,45.517,706.4098,9196.4135,,,,,,,,,Negative,17,8386,,1219886,,Find by Molecular Feature,,,,42.9,,,,,
TRUE,2100,SLZ_200313_10.d,,,,,45.532,625.9522,9404.3867,,,,,,,,,Negative,49,13097,,4870604,,Find by Molecular Feature,,,,75.5,,,,,
TRUE,2101,SLZ_200313_10.d,,,,,45.535,786.1063,4722.6816,,,,,,,,,Negative,7,5368,,527661,,Find by Molecular Feature,,,,35,,,,,
TRUE,2102,SLZ_200313_10.d,,,,,45.545,670.6752,9403.5553,,,,,,,,,Negative,17,13530,,2893358,,Find by Molecular Feature,,,,60,,,,,
TRUE,2103,SLZ_200313_10.d,,,,,45.546,628.685,3148.4529,,,,,,,,,Negative,10,9317,,685212,,Find by Molecular Feature,,,,33.5,,,,,
TRUE,2104,SLZ_200313_10.d,,,,,45.552,746.1083,747.1156,,,,,,,,,Negative,3,4524,,218930,,Find by Molecular Feature,,,,41.1,,,,,
TRUE,2105,SLZ_200313_10.d,,,,,45.553,722.5589,9406.3608,,,,,,,,,Negative,13,8190,,1474047,,Find by Molecular Feature,,,,51.2,,,,,
TRUE,2106,SLZ_200313_10.d,,,,,45.563,584.2684,9364.4144,,,,,,,,,Negative,46,12156,,2214790,,Find by Molecular Feature,,,,76.6,,,,,
TRUE,2107,SLZ_200313_10.d,,,,,45.564,567.7231,6255.9798,,,,,,,,,Negative,6,3283,,121971,,Find by Molecular Feature,,,,34.4,,,,,
TRUE,2108,SLZ_200313_10.d,,,,,45.565,623.4238,9990.8973,,,,,,,,,Negative,17,28635,,3541754,,Find by Molecular Feature,,,,79.9,,,,,
TRUE,2109,SLZ_200313_10.d,,,,,45.567,684.8753,9602.3564,,,,,,,,,Negative,10,17905,,3475425,,Find by Molecular Feature,,,,88.6,,,,,
TRUE,2110,SLZ_200313_10.d,,,,,45.567,779.5277,9366.4314,,,,,,,,,Negative,48,6552,,1247474,,Find by Molecular Feature,,,,47.9,,,,,
TRUE,2111,SLZ_200313_10.d,,,,,45.568,667.9396,9365.2558,,,,,,,,,Negative,16,24514,,3115951,,Find by Molecular Feature,,,,80,,,,,
TRUE,2112,SLZ_200313_10.d,,,,,45.569,557.7837,9499.4454,,,,,,,,,Negative,49,91917,,13963233,,Find by Molecular Feature,,,,80,,,,,
TRUE,2113,SLZ_200313_10.d,,,,,45.57,950.7328,9517.4129,,,,,,,,,Negative,24,31756,,3757124,,Find by Molecular Feature,,,,77.5,,,,,
TRUE,2114,SLZ_200313_10.d,,,,S,45.571,632.4289,9501.5099,,,,,,,,,Negative,190,1146658,,423222720,,Find by Molecular Feature,,,,100,,,,,
TRUE,2115,SLZ_200313_10.d,,,,,45.571,1358.9677,9519.825,,,,,,,,,Negative,18,25929,,2974676,,Find by Molecular Feature,,,,80,,,,,
TRUE,2116,SLZ_200313_10.d,,,,,45.571,624.6255,9384.4922,,,,,,,,,Negative,16,17886,,2293783,,Find by Molecular Feature,,,,77.7,,,,,
TRUE,2117,SLZ_200313_10.d,,,,,45.571,669.7369,9390.419,,,,,,,,,Negative,12,15870,,1872606,,Find by Molecular Feature,,,,66.6,,,,,
TRUE,2118,SLZ_200313_10.d,,,,,45.572,627.4185,9426.3873,,,,,,,,,Negative,17,8964,,1936211,,Find by Molecular Feature,,,,41.4,,,,,
TRUE,2119,SLZ_200313_10.d,,,,,45.572,719.2824,9363.7663,,,,,,,,,Negative,15,11745,,1634174,,Find by Molecular Feature,,,,62.1,,,,,
TRUE,2120,SLZ_200313_10.d,,,,,45.573,1188.833,9518.722,,,,,,,,,Negative,17,24587,,2816034,,Find by Molecular Feature,,,,80,,,,,
TRUE,2121,SLZ_200313_10.d,,,,,45.573,638.6854,9595.3819,,,,,,,,,Negative,32,16387,,5123587,,Find by Molecular Feature,,,,69,,,,,
TRUE,2122,SLZ_200313_10.d,,,,,45.573,633.6869,9520.412,,,,,,,,,Negative,15,143805,,19506120,,Find by Molecular Feature,,,,79.7,,,,,
TRUE,2123,SLZ_200313_10.d,,,,,45.576,585.7596,8801.5028,,,,,,,,,Negative,15,10059,,1036995,,Find by Molecular Feature,,,,60,,,,,
TRUE,2124,SLZ_200313_10.d,,,,,45.576,792.2762,9519.4169,,,,,,,,,Negative,49,56728,,15555447,,Find by Molecular Feature,,,,80,,,,,
TRUE,2125,SLZ_200313_10.d,,,,,45.577,596.4528,9559.3616,,,,,,,,,Negative,15,31898,,6700446,,Find by Molecular Feature,,,,80,,,,,
TRUE,2126,SLZ_200313_10.d,,,,,45.577,636.155,9557.4385,,,,,,,,,Negative,58,63046,,18404696,,Find by Molecular Feature,,,,80,,,,,
TRUE,2127,SLZ_200313_10.d,,,,,45.577,594.2101,9523.4785,,,,,,,,,Negative,13,88500,,11583000,,Find by Molecular Feature,,,,80,,,,,
TRUE,2128,SLZ_200313_10.d,,,,,45.582,1061.4817,9562.4096,,,,,,,,,Negative,25,11941,,2812326,,Find by Molecular Feature,,,,79.4,,,,,
TRUE,2129,SLZ_200313_10.d,,,,,45.583,681.8809,9560.4342,,,,,,,,,Negative,15,67488,,13729831,,Find by Molecular Feature,,,,80,,,,,
TRUE,2130,SLZ_200313_10.d,,,,,45.583,795.3574,9556.3962,,,,,,,,,Negative,20,16858,,3349042,,Find by Molecular Feature,,,,80,,,,,
TRUE,2131,SLZ_200313_10.d,,,,,45.584,731.1867,9518.481,,,,,,,,,Negative,63,82070,,19383792,,Find by Molecular Feature,,,,80,,,,,
TRUE,2132,SLZ_200313_10.d,,,,,45.584,1592.0612,4779.2055,,,,,,,,,Negative,9,12882,,897120,,Find by Molecular Feature,,,,78.3,,,,,
TRUE,2133,SLZ_200313_10.d,,,,,45.585,687.3763,9637.364,,,,,,,,,Negative,54,21696,,6150828,,Find by Molecular Feature,,,,63,,,,,
TRUE,2134,SLZ_200313_10.d,,,,,45.586,679.3823,9525.4536,,,,,,,,,Negative,13,134808,,15297713,,Find by Molecular Feature,,,,98.2,,,,,
TRUE,2135,SLZ_200313_10.d,,,,,45.586,1591.8993,4778.7197,,,,,,,,,Negative,11,12554,,975157,,Find by Molecular Feature,,,,78.6,,,,,
TRUE,2136,SLZ_200313_10.d,,,,,45.586,721.1972,10110.8627,,,,,,,,,Negative,9,9024,,881060,,Find by Molecular Feature,,,,48.1,,,,,
TRUE,2137,SLZ_200313_10.d,,,,,45.587,1194.1699,9561.4165,,,,,,,,,Negative,22,11652,,1727908,,Find by Molecular Feature,,,,80,,,,,
TRUE,2138,SLZ_200313_10.d,,,,,45.588,1598.5545,4798.6853,,,,,,,,,Negative,9,3155,,380788,,Find by Molecular Feature,,,,45.6,,,,,
TRUE,2139,SLZ_200313_10.d,,,,,45.588,672.5186,4714.6814,,,,,,,,,Negative,7,8515,,804503,,Find by Molecular Feature,,,,45.8,,,,,
TRUE,2140,SLZ_200313_10.d,,,,,45.589,634.957,9539.458,,,,,,,,,Negative,102,469928,,173487328,,Find by Molecular Feature,,,,80,,,,,
TRUE,2141,SLZ_200313_10.d,,,,,45.589,625.6922,10653.8907,,,,,,,,,Negative,5,5945,,238453,,Find by Molecular Feature,,,,38.1,,,,,
TRUE,2142,SLZ_200313_10.d,,,,,45.59,734.2537,9558.4005,,,,,,,,,Negative,34,49672,,11182116,,Find by Molecular Feature,,,,80,,,,,
TRUE,2143,SLZ_200313_10.d,,,,,45.59,560.1952,5050.8219,,,,,,,,,Negative,8,35532,,3220824,,Find by Molecular Feature,,,,80,,,,,
TRUE,2144,SLZ_200313_10.d,,,,,45.591,798.862,9598.4332,,,,,,,,,Negative,32,9621,,3469124,,Find by Molecular Feature,,,,37.7,,,,,
TRUE,2145,SLZ_200313_10.d,,,,,45.591,666.8115,9349.4632,,,,,,,,,Negative,13,7620,,835312,,Find by Molecular Feature,,,,44,,,,,
TRUE,2146,SLZ_200313_10.d,,,,,45.593,1899.6811,9503.4416,,,,,,,,,Negative,15,55850,,6162306,,Find by Molecular Feature,,,,100,,,,,
TRUE,2147,SLZ_200313_10.d,,,,,45.593,866.1238,9538.4666,,,,,,,,,Negative,105,64887,,34026892,,Find by Molecular Feature,,,,80,,,,,
TRUE,2148,SLZ_200313_10.d,,,,,45.593,793.6959,9536.438,,,,,,,,,Negative,17,101433,,16266792,,Find by Molecular Feature,,,,80,,,,,
